chrom	chrompos	abspos	bincount	ratio	seg.mean.LOWESS
1	1311585	1311585	207.327699847508	0.81947707449608	0.793156449458206
1	1988509	1988509	184.591648199788	0.729611257706673	0.793156449458206
1	2529294	2529294	232.134193417244	0.91752645619464	0.793156449458206
1	3144679	3144679	171.320128638596	0.677154658650576	0.793156449458206
1	3664504	3664504	190.660652057086	0.753599415245398	0.793156449458206
1	4369117	4369117	141.963875014082	0.561122035628781	0.793156449458206
1	4893187	4893187	194.270048314972	0.767865803616489	0.793156449458206
1	5434548	5434548	216.554136743956	0.855945204521564	0.793156449458206
1	5964111	5964111	183.771706890465	0.726370382966265	0.793156449458206
1	6523266	6523266	223.90072822433	0.884983115511185	0.793156449458206
1	7082403	7082403	190.465366806791	0.752827536785735	0.793156449458206
1	7616468	7616468	185.398692743789	0.732801157090074	0.793156449458206
1	8179702	8179702	179.03222331651	0.707637246310317	0.793156449458206
1	8750760	8750760	174.512324271191	0.689772032692455	0.793156449458206
1	9336763	9336763	206.177012665813	0.814928903817441	0.793156449458206
1	9924955	9924955	195.673169774313	0.77341173823839	0.793156449458206
1	10539462	10539462	186.107584261952	0.735603099849613	0.793156449458206
1	11088816	11088816	211.439450060382	0.835729051622063	0.793156449458206
1	11659399	11659399	187.450108644498	0.740909520333983	0.793156449458206
1	12236299	12236299	186.483798533525	0.737090112780731	0.793156449458206
1	14208872	14208872	164.713848596725	0.651042879828951	0.793156449458206
1	14754111	14754111	193.220054253178	0.7637156294592	0.793156449458206
1	15289750	15289750	185.379374150905	0.732724799015435	0.793156449458206
1	15848621	15848621	211.975976070972	0.837849707790402	0.793156449458206
1	17307126	17307126	195.378376151045	0.772246546051563	0.793156449458206
1	17878681	17878681	193.461644033922	0.764670529778349	0.793156449458206
1	18403246	18403246	168.121809914452	0.66451308266582	0.793156449458206
1	18925641	18925641	166.204352537286	0.656934199752117	0.793156449458206
1	19452725	19452725	161.04522984312	0.636542410447117	0.793156449458206
1	20014360	20014360	174.178976293046	0.688454451751171	0.793156449458206
1	20575805	20575805	168.847555164875	0.667381640967886	0.793156449458206
1	21126185	21126185	155.125974521526	0.613146144353857	0.793156449458206
1	21698065	21698065	203.196757249922	0.803149238141985	0.793156449458206
1	22303597	22303597	191.800054730668	0.75810298312517	0.793156449458206
1	22867591	22867591	165.830073112437	0.655454834436509	0.793156449458206
1	23407095	23407095	184.069821865854	0.727548703027093	0.793156449458206
1	23983068	23983068	206.56277697718	0.816453663941421	0.793156449458206
1	24666388	24666388	187.35390060919	0.740529251419721	0.793156449458206
1	25238654	25238654	197.849588795904	0.782014184964047	0.793156449458206
1	25879932	25879932	209.604360719486	0.828475734069115	0.793156449458206
1	26437155	26437155	217.962344772763	0.861511244161118	0.793156449458206
1	27036862	27036862	223.597450247396	0.883784388329629	0.793156449458206
1	27644605	27644605	217.924029124244	0.861359798910054	0.793156449458206
1	28228164	28228164	208.551214807774	0.824313102007013	0.793156449458206
1	28838240	28838240	203.134585994641	0.802903501955104	0.793156449458206
1	29459304	29459304	186.069123970094	0.735451082885747	0.793156449458206
1	30152497	30152497	159.488825068358	0.630390612918412	0.793156449458206
1	30680351	30680351	186.511458428669	0.737199440429524	0.793156449458206
1	31224890	31224890	193.17164538352	0.76352429005344	0.793156449458206
1	31802309	31802309	177.751609099848	0.702575530038927	0.793156449458206
1	32351709	32351709	193.395059759263	0.764407350827127	0.793156449458206
1	32956663	32956663	204.8272993579	0.809594068608302	0.793156449458206
1	33562071	33562071	172.200152780602	0.680633014943091	0.793156449458206
1	34100962	34100962	198.473220087455	0.784479130780456	0.793156449458206
1	34637158	34637158	192.973128707196	0.762739639158878	0.793156449458206
1	35170932	35170932	180.232329434749	0.712380748753951	0.793156449458206
