chrom	chrompos	abspos	bincount	ratio	seg.mean.LOWESS
1	1311585	1311585	175.799995501945	0.774449319391829	0.798291096683685
1	1988509	1988509	154.41255447928	0.680231517529868	0.798291096683685
1	2529294	2529294	189.90492094418	0.836585554820176	0.798291096683685
1	3144679	3144679	166.95780434235	0.735496935428857	0.798291096683685
1	3664504	3664504	154.325922927614	0.67984988073839	0.798291096683685
1	4369117	4369117	198.857090792267	0.876022426397654	0.798291096683685
1	4893187	4893187	143.96849908684	0.634222462937623	0.798291096683685
1	5434548	5434548	174.623021369175	0.769264411317951	0.798291096683685
1	5964111	5964111	190.488675811508	0.839157162165236	0.798291096683685
1	6523266	6523266	163.776556121935	0.721482626087818	0.798291096683685
1	7082403	7082403	160.956633329625	0.709060058720813	0.798291096683685
1	7616468	7616468	181.975504852269	0.801654206397661	0.798291096683685
1	8179702	8179702	159.979467422609	0.704755363095195	0.798291096683685
1	8750760	8750760	159.965105314063	0.70469209389455	0.798291096683685
1	9336763	9336763	183.101189215578	0.806613168350566	0.798291096683685
1	9924955	9924955	165.907959062907	0.730872066356419	0.798291096683685
1	10539462	10539462	156.581936672973	0.689788267281821	0.798291096683685
1	11088816	11088816	188.762267741534	0.831551840271077	0.798291096683685
1	11659399	11659399	188.450508824106	0.83017845296963	0.798291096683685
1	12236299	12236299	145.04687848254	0.638973032962732	0.798291096683685
1	14208872	14208872	177.09824108289	0.780168462920219	0.798291096683685
1	14754111	14754111	135.60006179721	0.59735710042824	0.798291096683685
1	15289750	15289750	157.951075257717	0.695819714791705	0.798291096683685
1	15848621	15848621	162.547242148997	0.716067146030825	0.798291096683685
1	17307126	17307126	184.842946183295	0.814286106534338	0.798291096683685
1	17878681	17878681	174.694611612399	0.76957978683876	0.798291096683685
1	18403246	18403246	188.843797175359	0.831911000772505	0.798291096683685
1	18925641	18925641	167.36604522746	0.737295353424933	0.798291096683685
1	19452725	19452725	184.710270690838	0.813701632999284	0.798291096683685
1	20014360	20014360	171.731536869571	0.756526594139078	0.798291096683685
1	20575805	20575805	169.909407798077	0.748499593824129	0.798291096683685
1	21126185	21126185	205.200154140826	0.903965436743728	0.798291096683685
1	21698065	21698065	162.990838834819	0.718021316452946	0.798291096683685
1	22303597	22303597	152.233561968479	0.670632431579203	0.798291096683685
1	22867591	22867591	174.132452143872	0.76710331340913	0.798291096683685
1	23407095	23407095	147.991360062497	0.651944317455933	0.798291096683685
1	23983068	23983068	195.241855846643	0.860096281262745	0.798291096683685
1	24666388	24666388	148.238798470362	0.653034354494986	0.798291096683685
1	25238654	25238654	177.002651041411	0.779747361415906	0.798291096683685
1	25879932	25879932	165.944654712852	0.731033721201991	0.798291096683685
1	26437155	26437155	179.064327562888	0.788829636840916	0.798291096683685
1	27036862	27036862	173.711791765025	0.765250183986894	0.798291096683685
1	27644605	27644605	171.561189704333	0.755776166098382	0.798291096683685
1	28228164	28228164	176.669545978681	0.778279938232076	0.798291096683685
1	28838240	28838240	192.725783941203	0.849012264058164	0.798291096683685
1	29459304	29459304	181.860520396264	0.801147666943893	0.798291096683685
1	30152497	30152497	179.630829624273	0.791325240635564	0.798291096683685
1	30680351	30680351	175.872869858461	0.774770351799387	0.798291096683685
1	31224890	31224890	156.493135474331	0.689397072574146	0.798291096683685
1	31802309	31802309	191.371447829383	0.843046025680101	0.798291096683685
1	32351709	32351709	183.523582098847	0.808473929950868	0.798291096683685
1	32956663	32956663	158.880726343079	0.699915094022377	0.798291096683685
1	33562071	33562071	151.326599523629	0.666637002306737	0.798291096683685
1	34100962	34100962	192.57688064428	0.84835630239771	0.798291096683685
1	34637158	34637158	154.943200027552	0.682569163116969	0.798291096683685
1	35170932	35170932	185.732599336194	0.818205283419355	0.798291096683685
1	35750994	35750994	179.911843016286	0.79256318509377	0.798291096683685
1	36319517	36319517	150.142692016485	0.661421550733413	0.798291096683685
1	36900819	36900819	163.075171811146	0.718392827361877	0.798291096683685
1	37428486	37428486	140.268060544592	0.617920971562081	0.798291096683685
1	37965422	37965422	195.809869905082	0.862598545837364	0.798291096683685
1	38542605	38542605	168.238796066276	0.741140070776548	0.798291096683685
1	39073179	39073179	163.957754720904	0.722280857801337	0.798291096683685
1	39663211	39663211	182.811878183672	0.80533867041265	0.798291096683685
1	40254119	40254119	163.750088740389	0.721366029693345	0.798291096683685
1	40844201	40844201	161.444769339161	0.71121043761745	0.798291096683685
1	41406494	41406494	189.733184354687	0.835829005967784	0.798291096683685
1	41955922	41955922	165.825020538857	0.730506698409061	0.798291096683685
1	42484025	42484025	171.271030029079	0.75449792964352	0.798291096683685
1	43039817	43039817	165.374065175665	0.728520110906015	0.798291096683685
1	43613614	43613614	171.765289910239	0.756675285948188	0.798291096683685
1	44162976	44162976	153.402394216343	0.675781472318692	0.798291096683685
1	44711040	44711040	154.599189371908	0.681053697673602	0.798291096683685
1	45259306	45259306	153.41926290614	0.675855783727488	0.798291096683685
1	45867099	45867099	180.353410848991	0.794508417836966	0.798291096683685
1	46467710	46467710	202.884741398924	0.893765380612002	0.798291096683685
1	47042551	47042551	203.306271267141	0.89562234038388	0.798291096683685
1	47721011	47721011	170.02550355275	0.74901102886674	0.798291096683685
1	48263106	48263106	188.654006633079	0.831074919088453	0.798291096683685
1	48815706	48815706	184.840661368153	0.814276041269397	0.798291096683685
1	49352966	49352966	210.195992723588	0.92597353622726	0.798291096683685
1	49908903	49908903	207.103187697644	0.912348844483015	0.798291096683685
1	50497243	50497243	179.216006844559	0.789497827509071	0.798291096683685
1	51031170	51031170	126.385195915788	0.55676297760259	0.798291096683685
1	51609343	51609343	163.599251044957	0.720701546453555	0.798291096683685
1	52183224	52183224	201.279283561345	0.886692879124868	0.798291096683685
1	52759681	52759681	174.447061231378	0.768489256525894	0.798291096683685
1	53346075	53346075	192.368965860976	0.847440378242185	0.798291096683685
1	53889483	53889483	145.911555210074	0.642782181542177	0.798291096683685
1	54430857	54430857	164.819623250317	0.72607763546395	0.798291096683685
