chrom	chrompos	abspos	bincount	ratio	seg.mean.LOWESS
1	1311585	1311585	263.722083853315	1.11746645700557	1.00671198489232
1	1988509	1988509	269.966156891255	1.14392439360701	1.00671198489232
1	2529294	2529294	318.07685781764	1.34778329583746	1.00671198489232
1	3144679	3144679	248.138141350866	1.05143280233418	1.00671198489232
1	3664504	3664504	199.999105954576	0.847453838790578	1.00671198489232
1	4369117	4369117	235.554660086527	0.998112966468334	1.00671198489232
1	4893187	4893187	241.508142102	1.02333958517796	1.00671198489232
1	5434548	5434548	262.573027608651	1.11259757461293	1.00671198489232
1	5964111	5964111	200.578363570378	0.849908320213467	1.00671198489232
1	6523266	6523266	220.447858101327	0.93410109364969	1.00671198489232
1	7082403	7082403	239.433364737431	1.01454815566708	1.00671198489232
1	7616468	7616468	210.597226973093	0.892361131241918	1.00671198489232
1	8179702	8179702	218.583461755406	0.926201109133077	1.00671198489232
1	8750760	8750760	269.918508802857	1.14372249492736	1.00671198489232
1	9336763	9336763	236.251792813131	1.00106691869971	1.00671198489232
1	9924955	9924955	252.243709899825	1.06882927923655	1.00671198489232
1	10539462	10539462	235.510451010419	0.997925639874657	1.00671198489232
1	11088816	11088816	220.216356729301	0.933120155632629	1.00671198489232
1	11659399	11659399	257.206030393512	1.08985606098946	1.00671198489232
1	12236299	12236299	244.531829991668	1.03615182199859	1.00671198489232
1	14208872	14208872	232.731737611424	0.986151430556883	1.00671198489232
1	14754111	14754111	182.904014596492	0.775017011002084	1.00671198489232
1	15289750	15289750	232.466615186506	0.985028030451296	1.00671198489232
1	15848621	15848621	226.378648950945	0.959231563351463	1.00671198489232
1	17307126	17307126	250.398221783642	1.06100941433746	1.00671198489232
1	17878681	17878681	218.255464231511	0.92481128911657	1.00671198489232
1	18403246	18403246	248.14567712485	1.05146473357987	1.00671198489232
1	18925641	18925641	226.080108035381	0.957966559471955	1.00671198489232
1	19452725	19452725	202.957526367152	0.859989518504881	1.00671198489232
1	20014360	20014360	243.164463084137	1.03035789442431	1.00671198489232
1	20575805	20575805	224.580217946664	0.951611092994338	1.00671198489232
1	21126185	21126185	240.157334104822	1.01761582247806	1.00671198489232
1	21698065	21698065	248.527579636683	1.05308296456222	1.00671198489232
1	22303597	22303597	230.457702053902	0.976515686669078	1.00671198489232
1	22867591	22867591	232.667982531536	0.985881281913287	1.00671198489232
1	23407095	23407095	256.092283438768	1.08513679423207	1.00671198489232
1	23983068	23983068	232.496848721821	0.985156138651783	1.00671198489232
1	24666388	24666388	235.494227732398	0.997856897171178	1.00671198489232
1	25238654	25238654	258.050264229383	1.09343332300586	1.00671198489232
1	25879932	25879932	232.143056227165	0.983657017911716	1.00671198489232
1	26437155	26437155	221.945099111035	0.940445335216252	1.00671198489232
1	27036862	27036862	278.033898742301	1.17810974043348	1.00671198489232
1	27644605	27644605	240.746349024965	1.02011164841087	1.00671198489232
1	28228164	28228164	233.490402902495	0.989366113993624	1.00671198489232
1	28838240	28838240	281.31211256917	1.19200047698801	1.00671198489232
1	29459304	29459304	233.433572495967	0.989125307186302	1.00671198489232
1	30152497	30152497	265.519607509647	1.125083082668	1.00671198489232
1	30680351	30680351	239.297966051146	1.01397443242011	1.00671198489232
1	31224890	31224890	227.044423813802	0.962052643278821	1.00671198489232
1	31802309	31802309	204.454709561314	0.866333515090315	1.00671198489232
1	32351709	32351709	265.816655116202	1.12634175896696	1.00671198489232
1	32956663	32956663	248.949703666329	1.05487162570478	1.00671198489232
1	33562071	33562071	227.838796907355	0.965418630963369	1.00671198489232
1	34100962	34100962	218.230819637703	0.924706862871621	1.00671198489232
1	34637158	34637158	213.212776857074	0.903443969733365	1.00671198489232
1	35170932	35170932	259.604931445191	1.1000208959542	1.00671198489232
1	35750994	35750994	217.660933563243	0.922292091369673	1.00671198489232
1	36319517	36319517	228.028582668038	0.966222807915414	1.00671198489232
1	36900819	36900819	241.544694430819	1.0234944679272	1.00671198489232
1	37428486	37428486	239.378590066538	1.01431605960397	1.00671198489232
1	37965422	37965422	238.087324595532	1.00884459574378	1.00671198489232
1	38542605	38542605	230.29504319337	0.975826454209194	1.00671198489232
1	39073179	39073179	215.4502409448	0.912924749766102	1.00671198489232
1	39663211	39663211	271.08879103629	1.14868131795038	1.00671198489232
1	40254119	40254119	244.232669134308	1.03488419124707	1.00671198489232
1	40844201	40844201	260.291568293192	1.10293037412369	1.00671198489232
1	41406494	41406494	232.158154967294	0.983720995624125	1.00671198489232
1	41955922	41955922	232.362733206545	0.984587852570106	1.00671198489232
1	42484025	42484025	261.188716804178	1.10673185086516	1.00671198489232
1	43039817	43039817	265.700773661845	1.12585073585528	1.00671198489232
1	43613614	43613614	238.031725579565	1.00860900669307	1.00671198489232
1	44162976	44162976	253.408776462976	1.07376600196176	1.00671198489232
1	44711040	44711040	232.85617525812	0.986678708720848	1.00671198489232
1	45259306	45259306	268.359401514606	1.13711610811274	1.00671198489232
1	45867099	45867099	242.201133554413	1.02627598963734	1.00671198489232
1	46467710	46467710	252.657506227874	1.07058265350794	1.00671198489232
1	47042551	47042551	283.284984524226	1.20036010391621	1.00671198489232
1	47721011	47721011	242.861955994299	1.02907608472161	1.00671198489232
1	48263106	48263106	246.06927225295	1.04266640785148	1.00671198489232
1	48815706	48815706	199.384452593488	0.844849375396137	1.00671198489232
1	49352966	49352966	258.615512540319	1.09582844296745	1.00671198489232
1	49908903	49908903	256.954596896804	1.08879066481697	1.00671198489232
1	50497243	50497243	205.43315202696	0.870479457741357	1.00671198489232
1	51031170	51031170	235.013859219836	0.995821437372185	1.00671198489232
1	51609343	51609343	237.177082510548	1.00498763775656	1.00671198489232
1	52183224	52183224	242.348090230413	1.026898687417	1.00671198489232
1	52759681	52759681	228.926765442471	0.970028667129116	1.00671198489232
1	53346075	53346075	227.054036233039	0.962093373868807	1.00671198489232
1	53889483	53889483	237.985723713621	1.00841408353229	1.00671198489232
1	54430857	54430857	212.375498895864	0.899896181762134	1.00671198489232
1	54990805	54990805	246.016231740622	1.04244165991789	1.00671198489232
1	55556186	55556186	216.827286682202	0.918759689331364	1.00671198489232
1	56100410	56100410	252.149278476333	1.06842914608616	1.00671198489232
1	56634487	56634487	225.310061628302	0.954703650967383	1.00671198489232
1	57176705	57176705	257.920432136651	1.09288318701971	1.00671198489232
1	57695027	57695027	216.1978433098	0.916092556397459	1.00671198489232
1	58226515	58226515	246.337847388676	1.04380443808761	1.00671198489232
1	58765633	58765633	238.335813281268	1.00989751390368	1.00671198489232
1	59308505	59308505	239.505523382466	1.01485391263757	1.00671198489232
1	59848436	59848436	256.954904325788	1.08879196748215	1.00671198489232
1	60402267	60402267	253.813543035324	1.07548111455646	1.00671198489232
1	60940682	60940682	284.971793978072	1.207507601602	1.00671198489232
1	61489304	61489304	213.056267342415	0.902780793823793	1.00671198489232
1	62016034	62016034	269.81079533836	1.1432660819422	1.00671198489232
1	62587364	62587364	213.331695957403	0.903947864226283	1.00671198489232
1	63158349	63158349	235.659094025396	0.998555483158456	1.00671198489232
1	63709197	63709197	257.982168496553	1.09314478176505	1.00671198489232
1	64261622	64261622	240.20283731757	1.01780863270157	1.00671198489232
1	64797017	64797017	204.385841125049	0.866041699682412	1.00671198489232
1	65336829	65336829	208.791417811273	0.884709397505395	1.00671198489232
1	65886462	65886462	244.795653659999	1.0372697188983	1.00671198489232
1	66458676	66458676	201.706626397588	0.854689094905034	1.00671198489232
1	67007789	67007789	222.788545413403	0.944019260226283	1.00671198489232
1	67543867	67543867	246.39304057273	1.04403830751157	1.00671198489232
1	68118329	68118329	215.381585953388	0.912633838785541	1.00671198489232
1	68652605	68652605	243.892308883536	1.03344198679464	1.00671198489232
1	69198181	69198181	230.14057770862	0.975171939443305	1.00671198489232
1	69761140	69761140	241.431070489285	1.02301301054782	1.00671198489232
1	70298668	70298668	207.068891766341	0.877410558331954	1.00671198489232
1	70857893	70857893	225.665209871031	0.956208516402672	1.00671198489232
1	71414460	71414460	222.297144717565	0.941937053887985	1.00671198489232
1	71952600	71952600	204.582806160672	0.866876297290983	1.00671198489232
1	72482898	72482898	227.795712352875	0.965236069291844	1.00671198489232
1	73010725	73010725	208.211609077326	0.882252580836129	1.00671198489232
1	73550550	73550550	243.762067141041	1.03289011500441	1.00671198489232
1	74084659	74084659	216.2661105374	0.916381824311016	1.00671198489232
1	74618033	74618033	270.524243240013	1.14628916627124	1.00671198489232
1	75149815	75149815	273.738555290124	1.15990913258527	1.00671198489232
1	75707450	75707450	247.466711974388	1.04858776260334	1.00671198489232
1	76283953	76283953	246.497267810277	1.04447994834863	1.00671198489232
1	76828346	76828346	260.220230978312	1.10262809736573	1.00671198489232
1	77358986	77358986	217.590423422401	0.921993319586446	1.00671198489232
1	77911608	77911608	260.994222557579	1.10590772270161	1.00671198489232
1	78474043	78474043	211.293323915608	0.89531069455766	1.00671198489232
1	79038728	79038728	214.61263214126	0.909375559920594	1.00671198489232
1	79574661	79574661	225.17647201297	0.954137593275296	1.00671198489232
1	80118871	80118871	235.275385484333	0.996929599509885	1.00671198489232
1	80668354	80668354	241.802845004308	1.02458832628944	1.00671198489232
1	81209243	81209243	231.246408531782	0.979857663270264	1.00671198489232
1	81743487	81743487	222.944284627887	0.944679172152064	1.00671198489232
1	82275839	82275839	229.520250834387	0.972543435738929	1.00671198489232
1	82810894	82810894	242.404281369317	1.02713678546321	1.00671198489232
1	83333764	83333764	336.00562038841	1.42375262876445	1.00671198489232
1	84093614	84093614	233.357110829059	0.988801317072282	1.00671198489232
1	84625358	84625358	213.325351985875	0.903920982990997	1.00671198489232
1	85163644	85163644	236.57556730779	1.00243884452454	1.00671198489232
1	85701221	85701221	225.335333677664	0.954810735922304	1.00671198489232
1	86253419	86253419	268.84905717623	1.13919092023826	1.00671198489232
1	86825990	86825990	261.994533801448	1.11014632966715	1.00671198489232
1	87399575	87399575	217.350555283962	0.920976929169332	1.00671198489232
1	87932799	87932799	224.366683295607	0.950706285150876	1.00671198489232
1	88459944	88459944	224.761851187038	0.952380725368807	1.00671198489232
1	88984402	88984402	243.004738505089	1.02968109536055	1.00671198489232
1	89551507	89551507	247.116303827375	1.04710298231939	1.00671198489232
1	90127340	90127340	270.651969684469	1.14683038001894	1.00671198489232
1	90686521	90686521	240.03939250028	1.01711606991644	1.00671198489232
1	91222129	91222129	270.370235036975	1.14563658913972	1.00671198489232
1	91805589	91805589	226.865346113006	0.961293839461888	1.00671198489232
1	92362973	92362973	227.61417652591	0.96446684968606	1.00671198489232
1	92950448	92950448	278.052502436648	1.17818856964681	1.00671198489232
1	93535503	93535503	248.67923995111	1.05372559301318	1.00671198489232
1	94097511	94097511	265.287392918245	1.12409912253494	1.00671198489232
1	94655869	94655869	185.594595241985	0.786417776449089	1.00671198489232
1	95207250	95207250	250.4939644807	1.06141510373178	1.00671198489232
1	95764039	95764039	233.085640471804	0.987651018948322	1.00671198489232
1	96291928	96291928	253.257248806943	1.07312393562264	1.00671198489232
1	96833746	96833746	256.808915144596	1.08817336925676	1.00671198489232
1	97396063	97396063	190.439857935368	0.806948550573595	1.00671198489232
1	97931842	97931842	214.890994117031	0.910555059817928	1.00671198489232
1	98450951	98450951	204.05987801228	0.864660500052032	1.00671198489232
1	98975393	98975393	211.033599944646	0.894210169256976	1.00671198489232
1	99520319	99520319	216.531536965927	0.917506512567487	1.00671198489232
1	100075109	100075109	254.653492306357	1.0790402216371	1.00671198489232
1	100623333	100623333	247.285768429735	1.04782105266837	1.00671198489232
1	101186743	101186743	204.81449566494	0.867858032478559	1.00671198489232
1	101730377	101730377	238.568708865211	1.01088435959835	1.00671198489232
1	102267824	102267824	225.48750529505	0.955455530911228	1.00671198489232
1	102797437	102797437	268.7707171591	1.13885897101314	1.00671198489232
1	103357058	103357058	263.792591325165	1.11776521747951	1.00671198489232
1	104114998	104114998	309.137341884999	1.30990399103813	1.00671198489232
1	104814988	104814988	263.947946212506	1.11842350090045	1.00671198489232
1	105370290	105370290	238.547579451568	1.01079482818461	1.00671198489232
1	105924572	105924572	221.328092517208	0.937830900496645	1.00671198489232
1	106462038	106462038	237.018619637635	1.00431618490523	1.00671198489232
1	107006986	107006986	243.335107986963	1.03108096604645	1.00671198489232
1	107538367	107538367	195.648905366331	0.829020785450557	1.00671198489232
1	108059097	108059097	262.214377006592	1.111077868672	1.00671198489232
1	109364960	109364960	240.160411187184	1.01762886096265	1.00671198489232
1	109936334	109936334	218.398751768999	0.925418439699149	1.00671198489232
1	110508855	110508855	230.211781059492	0.97547364855717	1.00671198489232
1	111035661	111035661	245.332154234108	1.03954302641571	1.00671198489232
1	111570123	111570123	234.194307066655	0.992348758757011	1.00671198489232
1	112127181	112127181	227.625814152151	0.964516161661659	1.00671198489232
1	112648926	112648926	232.483468548927	0.985099443003928	1.00671198489232
1	113220803	113220803	252.360369188788	1.06932359825758	1.00671198489232
1	113825192	113825192	246.568543845744	1.04478196544807	1.00671198489232
1	114402026	114402026	211.219090519424	0.894996146268747	1.00671198489232
1	114952771	114952771	226.826348089695	0.961128593600402	1.00671198489232
1	115516910	115516910	243.470512581383	1.03165471432789	1.00671198489232
1	116049577	116049577	227.605892185605	0.964431746549174	1.00671198489232
1	116602358	116602358	229.998816131552	0.974571254794711	1.00671198489232
1	117128060	117128060	245.578250762934	1.04058580831752	1.00671198489232
1	117708897	117708897	261.784141073751	1.10925483505827	1.00671198489232
1	118258221	118258221	246.713870269487	1.04539775537918	1.00671198489232
1	118799868	118799868	253.670472415401	1.07487488311611	1.00671198489232
1	119372897	119372897	264.660637520669	1.12144337932487	1.00671198489232
1	119932173	119932173	234.769812131756	0.994787339541341	1.00671198489232
1	150224133	150224133	218.396375834707	0.925408372180963	1.00671198489232
1	150838718	150838718	262.254102473029	1.11124619691961	1.00671198489232
1	151442658	151442658	247.126349228974	1.0471455475804	1.00671198489232
1	152006355	152006355	269.374008433352	1.14141528997183	1.00671198489232
1	152585763	152585763	249.062511478608	1.05534962490936	1.00671198489232
1	153144254	153144254	243.622683319844	1.03229950559256	1.00671198489232
1	153721257	153721257	242.081060092712	1.02576720378268	1.00671198489232
1	154333038	154333038	235.124537697091	0.996290413970723	1.00671198489232
1	154893494	154893494	224.533666067651	0.951413839269706	1.00671198489232
1	155484435	155484435	274.155846633222	1.16167731624247	1.00671198489232
1	156128872	156128872	274.387930745468	1.16266072349775	1.00671198489232
1	156698995	156698995	245.616656740649	1.04074854551122	1.00671198489232
1	157245706	157245706	263.935023853606	1.1183687451424	1.00671198489232
1	157808226	157808226	277.052613833621	1.17395175353229	1.00671198489232
1	158383112	158383112	233.86955160254	0.990972676281951	1.00671198489232
1	158929836	158929836	235.583643537192	0.998235777699967	1.00671198489232
1	159486080	159486080	239.266973481843	1.01384310797391	1.00671198489232
1	160040255	160040255	229.580647287277	0.972799352912189	1.00671198489232
1	160593334	160593334	241.826650534342	1.02468919717941	1.00671198489232
1	161180562	161180562	321.642125366973	1.36289036172446	1.00671198489232
1	161898101	161898101	237.918486689306	1.00812918088689	1.00671198489232
1	162434717	162434717	245.03058082818	1.03826517300076	1.00671198489232
1	163001924	163001924	237.558923238968	1.00660560694478	1.00671198489232
1	163533959	163533959	229.910531440344	0.974197167120103	1.00671198489232
1	164077563	164077563	238.410332345362	1.01021327264984	1.00671198489232
1	164635935	164635935	249.206302308759	1.05595890808796	1.00671198489232
1	165168386	165168386	210.150327962245	0.890467491365443	1.00671198489232
1	165693627	165693627	257.758850642538	1.09219851967177	1.00671198489232
1	166269429	166269429	258.232161420204	1.09420407381442	1.00671198489232
1	166840677	166840677	217.766666806505	0.922740113586887	1.00671198489232
1	167369834	167369834	229.995487250622	0.97455714936704	1.00671198489232
1	167920895	167920895	259.6746415493	1.10031627775127	1.00671198489232
1	168470979	168470979	242.403038551521	1.02713151928611	1.00671198489232
1	169021131	169021131	250.338968116204	1.06075833947544	1.00671198489232
1	169573902	169573902	229.781333889398	0.973649719870329	1.00671198489232
1	170134640	170134640	237.020144856275	1.00432264769608	1.00671198489232
1	170686608	170686608	238.651564324235	1.01123544205184	1.00671198489232
1	171236787	171236787	250.107323366344	1.05977679392519	1.00671198489232
1	171813038	171813038	204.599557622889	0.866947278063088	1.00671198489232
1	172365467	172365467	219.358697741552	0.929486007379457	1.00671198489232
1	172904442	172904442	259.047023391472	1.09765687877742	1.00671198489232
1	173476420	173476420	266.412078825764	1.12886474078714	1.00671198489232
1	174071247	174071247	279.735985072034	1.18532197064421	1.00671198489232
1	174673462	174673462	257.900663387344	1.09279942113281	1.00671198489232
1	175236221	175236221	215.394215747282	0.912687354861363	1.00671198489232
1	175756543	175756543	222.178175611366	0.941432947505787	1.00671198489232
1	176318593	176318593	238.082067497895	1.00882231990633	1.00671198489232
1	176851546	176851546	250.422743190085	1.06111331860205	1.00671198489232
1	177376482	177376482	241.905881569347	1.02502492190401	1.00671198489232
1	177923851	177923851	244.498916316216	1.0360123572721	1.00671198489232
1	178475798	178475798	215.159424372975	0.911692476156673	1.00671198489232
1	179042817	179042817	263.946884664683	1.11841900281645	1.00671198489232
1	179635362	179635362	222.756327384186	0.94388274315333	1.00671198489232
1	180186314	180186314	239.999406280139	1.01694663678025	1.00671198489232
1	180745308	180745308	256.887195387283	1.08850506520035	1.00671198489232
1	181307163	181307163	237.230867905228	1.00521554197131	1.00671198489232
1	181825874	181825874	262.92989178085	1.1141097109358	1.00671198489232
1	182385373	182385373	253.472180019471	1.07403466109945	1.00671198489232
1	182929696	182929696	210.476474789487	0.891849469446978	1.00671198489232
