chrom	chrompos	abspos	bincount	ratio	seg.mean.LOWESS
1	1311585	1311585	310.582579020016	1.14606117719563	1.0064725440528
1	1988509	1988509	299.852855020625	1.10646809970711	1.0064725440528
1	2529294	2529294	318.717491768139	1.17607930541749	1.0064725440528
1	3144679	3144679	252.383227334902	0.931303421900006	1.0064725440528
1	3664504	3664504	249.539707551778	0.920810728973351	1.0064725440528
1	4369117	4369117	289.848286300073	1.06955087195599	1.0064725440528
1	4893187	4893187	293.713250375512	1.08381273201296	1.0064725440528
1	5434548	5434548	261.042982405181	0.963258237657496	1.0064725440528
1	5964111	5964111	281.864668883424	1.04009102909013	1.0064725440528
1	6523266	6523266	287.102117749661	1.05941740867034	1.0064725440528
1	7082403	7082403	223.189718536444	0.823578297182451	1.0064725440528
1	7616468	7616468	257.849971201763	0.951475908493589	1.0064725440528
1	8179702	8179702	270.963510912916	0.999865353922198	1.0064725440528
1	8750760	8750760	283.267739387418	1.04526841102368	1.0064725440528
1	9336763	9336763	244.015470997938	0.900426092243314	1.0064725440528
1	9924955	9924955	281.674430243158	1.03938904148767	1.0064725440528
1	10539462	10539462	267.049733878162	0.985423372244139	1.0064725440528
1	11088816	11088816	266.404327720966	0.983041799708362	1.0064725440528
1	11659399	11659399	313.548508341739	1.15700556583667	1.0064725440528
1	12236299	12236299	248.617514754207	0.917407803521059	1.0064725440528
1	14208872	14208872	234.113817751673	0.863888626389937	1.0064725440528
1	14754111	14754111	244.590618672988	0.902548408387409	1.0064725440528
1	15289750	15289750	277.981510723728	1.02576203219088	1.0064725440528
1	15848621	15848621	262.172387021536	0.967425782367292	1.0064725440528
1	17307126	17307126	266.508190529244	0.983425057303482	1.0064725440528
1	17878681	17878681	264.841877612183	0.977276301151966	1.0064725440528
1	18403246	18403246	275.772515580523	1.01761075859972	1.0064725440528
1	18925641	18925641	283.421502247487	1.04583580165125	1.0064725440528
1	19452725	19452725	282.062582635749	1.0408213381393	1.0064725440528
1	20014360	20014360	277.469967486342	1.02387441876879	1.0064725440528
1	20575805	20575805	323.621802951123	1.19417639465359	1.0064725440528
1	21126185	21126185	267.006701575202	0.98526458145831	1.0064725440528
1	21698065	21698065	240.842590286337	0.888718045337037	1.0064725440528
1	22303597	22303597	302.143010941071	1.11491885956115	1.0064725440528
1	22867591	22867591	263.529960064458	0.972435276990619	1.0064725440528
1	23407095	23407095	266.364610769736	0.982895242692755	1.0064725440528
1	23983068	23983068	281.275566608456	1.0379172199574	1.0064725440528
1	24666388	24666388	246.952785430982	0.911264890889231	1.0064725440528
1	25238654	25238654	288.324077597488	1.06392648559959	1.0064725440528
1	25879932	25879932	250.671230487777	0.924986090360802	1.0064725440528
1	26437155	26437155	301.288538345638	1.11176582415364	1.0064725440528
1	27036862	27036862	246.666368402013	0.910208001483441	1.0064725440528
1	27644605	27644605	282.65260644549	1.04299854776934	1.0064725440528
1	28228164	28228164	262.396084134738	0.968251232969512	1.0064725440528
1	28838240	28838240	318.356421438377	1.17474694257704	1.0064725440528
1	29459304	29459304	266.69890753465	0.984128810090958	1.0064725440528
1	30152497	30152497	283.277908175759	1.04530593422789	1.0064725440528
1	30680351	30680351	315.765635863214	1.16518684820374	1.0064725440528
1	31224890	31224890	271.332727053391	1.00122777510476	1.0064725440528
1	31802309	31802309	300.625417825329	1.10931888496431	1.0064725440528
1	32351709	32351709	306.917817578451	1.13253807224521	1.0064725440528
1	32956663	32956663	303.340747928233	1.11933855324071	1.0064725440528
1	33562071	33562071	288.52603603324	1.06467171967985	1.0064725440528
1	34100962	34100962	262.170795305681	0.967419908877051	1.0064725440528
1	34637158	34637158	283.778783852237	1.04715418395659	1.0064725440528
1	35170932	35170932	263.276853757106	0.971501305376775	1.0064725440528
1	35750994	35750994	260.091378019225	0.959746782358764	1.0064725440528
1	36319517	36319517	278.402381398715	1.02731506051186	1.0064725440528
1	36900819	36900819	267.837261166869	0.988329376999516	1.0064725440528
1	37428486	37428486	277.45685165593	1.02382602087059	1.0064725440528
1	37965422	37965422	291.951980663516	1.07731358178419	1.0064725440528
1	38542605	38542605	278.307706835691	1.02696570788078	1.0064725440528
1	39073179	39073179	268.682130848711	0.991446977301517	1.0064725440528
1	39663211	39663211	270.8926410456	0.999603841496681	1.0064725440528
1	40254119	40254119	295.507445118468	1.09043337682092	1.0064725440528
1	40844201	40844201	248.270460162713	0.916127159272003	1.0064725440528
1	41406494	41406494	268.687908659882	0.991468297637943	1.0064725440528
1	41955922	41955922	272.122895433436	1.00414352558464	1.0064725440528
1	42484025	42484025	266.785610451453	0.984448747053331	1.0064725440528
1	43039817	43039817	265.987861642527	0.98150502451117	1.0064725440528
1	43613614	43613614	262.188804123565	0.967486362079577	1.0064725440528
1	44162976	44162976	293.391757973482	1.08262641318628	1.0064725440528
