chrom	chrompos	abspos	bincount	ratio	seg.mean.LOWESS
1	1311585	1311585	258.208960260078	0.915634610851342	0.822305131203469
1	1988509	1988509	193.355173684289	0.68565664427053	0.822305131203469
1	2529294	2529294	312.478766072281	1.10808073075277	0.822305131203469
1	3144679	3144679	209.482694542009	0.74284643454613	0.822305131203469
1	3664504	3664504	219.202344863812	0.777313279658907	0.822305131203469
1	4369117	4369117	232.04611987607	0.822858581120817	0.822305131203469
1	4893187	4893187	190.410590409688	0.675214859608824	0.822305131203469
1	5434548	5434548	228.503239063773	0.810295173985011	0.822305131203469
1	5964111	5964111	254.521115678888	0.902557147797475	0.822305131203469
1	6523266	6523266	228.894451241242	0.811682451210078	0.822305131203469
1	7082403	7082403	221.635985943254	0.785943212564729	0.822305131203469
1	7616468	7616468	216.682193830737	0.768376573867861	0.822305131203469
1	8179702	8179702	198.795821255433	0.704949720763948	0.822305131203469
1	8750760	8750760	221.842852146411	0.786676780661032	0.822305131203469
1	9336763	9336763	211.796198093278	0.751050347848504	0.822305131203469
1	9924955	9924955	238.970251350876	0.847412238832895	0.822305131203469
1	10539462	10539462	228.221347768422	0.809295559462488	0.822305131203469
1	11088816	11088816	241.421571080291	0.856104861986847	0.822305131203469
1	11659399	11659399	227.886687122055	0.808108819581757	0.822305131203469
1	12236299	12236299	250.222136976076	0.887312542468354	0.822305131203469
1	14208872	14208872	245.045846425433	0.868956902217848	0.822305131203469
1	14754111	14754111	206.446979042071	0.732081485964791	0.822305131203469
1	15289750	15289750	255.341291316648	0.90546557204485	0.822305131203469
1	15848621	15848621	219.647919843549	0.778893332778542	0.822305131203469
1	17307126	17307126	247.454978814266	0.877499924873283	0.822305131203469
1	17878681	17878681	214.762389120023	0.761568755744762	0.822305131203469
1	18403246	18403246	212.091085617183	0.752096048287884	0.822305131203469
1	18925641	18925641	213.933659178274	0.758629997086078	0.822305131203469
1	19452725	19452725	181.969748278336	0.64528279531325	0.822305131203469
1	20014360	20014360	229.546157623342	0.813993466749441	0.822305131203469
1	20575805	20575805	236.561210045336	0.838869539167859	0.822305131203469
1	21126185	21126185	235.341401859166	0.834543978223992	0.822305131203469
1	21698065	21698065	205.445023750516	0.728528453016015	0.822305131203469
1	22303597	22303597	206.465361440613	0.732146671775224	0.822305131203469
1	22867591	22867591	197.587035761989	0.700663247382939	0.822305131203469
1	23407095	23407095	219.437782674296	0.778148165511689	0.822305131203469
1	23983068	23983068	228.501862837585	0.810290293750301	0.822305131203469
1	24666388	24666388	205.908367546923	0.730171516123839	0.822305131203469
1	25238654	25238654	221.852480017133	0.78671092204657	0.822305131203469
1	25879932	25879932	227.784516379148	0.807746511982793	0.822305131203469
1	26437155	26437155	217.831672244642	0.772452738456179	0.822305131203469
1	27036862	27036862	228.673363270369	0.810898451313366	0.822305131203469
1	27644605	27644605	230.699101205438	0.81808191916822	0.822305131203469
1	28228164	28228164	228.727820172701	0.811091560896102	0.822305131203469
1	28838240	28838240	242.692527104405	0.860611798242571	0.822305131203469
1	29459304	29459304	232.54991887539	0.824645102395001	0.822305131203469
1	30152497	30152497	210.163918385744	0.745262121935261	0.822305131203469
1	30680351	30680351	233.08657654609	0.826548143780463	0.822305131203469
1	31224890	31224890	214.393126836817	0.760259315024174	0.822305131203469
1	31802309	31802309	217.139906268741	0.769999667619648	0.822305131203469
1	32351709	32351709	231.15155675701	0.819686371478758	0.822305131203469
1	32956663	32956663	230.418244203086	0.81708597235137	0.822305131203469
1	33562071	33562071	210.95092579726	0.748052928359077	0.822305131203469
1	34100962	34100962	229.050268366595	0.812234994207785	0.822305131203469
1	34637158	34637158	207.369735512044	0.735353672028525	0.822305131203469
1	35170932	35170932	230.677998256037	0.818007086014316	0.822305131203469
1	35750994	35750994	203.894800090921	0.723031205996175	0.822305131203469
