chrom	chrompos	abspos	bincount	ratio	seg.mean.LOWESS
1	1311585	1311585	82.254559535901	0.9139395503989	0.830832236254842
1	1988509	1988509	69.201735300097	0.768908170001077	0.830832236254842
1	2529294	2529294	69.8077862831037	0.775642069812264	0.830832236254842
1	3144679	3144679	70.2751303029827	0.780834781144253	0.830832236254842
1	3664504	3664504	54.6961673864563	0.607735193182848	0.830832236254842
1	4369117	4369117	39.5197521691707	0.43910835743523	0.830832236254842
1	4893187	4893187	43.7686685311087	0.486318539234541	0.830832236254842
1	5434548	5434548	12.1825702390467	0.135361891544963	0.830832236254842
1	5964111	5964111	46.5633567288915	0.517370630321017	0.830832236254842
1	6523266	6523266	78.3872809509742	0.870969788344158	0.830832236254842
1	7082403	7082403	79.9558091819322	0.888397879799246	0.830832236254842
1	7616468	7616468	77.0187323418103	0.855763692686781	0.830832236254842
1	8179702	8179702	33.48744237064	0.372082693007112	0.830832236254842
1	8750760	8750760	81.2111807871686	0.902346453190763	0.830832236254842
1	9336763	9336763	88.962164669113	0.988468496323478	0.830832236254842
1	9924955	9924955	91.4950578594697	1.01661175399411	0.830832236254842
1	10539462	10539462	59.4891120915948	0.660990134351053	0.830832236254842
1	11088816	11088816	63.2578775327164	0.702865305919071	0.830832236254842
1	11659399	11659399	67.1842439470983	0.746491599412204	0.830832236254842
1	12236299	12236299	58.3468270117342	0.648298077908158	0.830832236254842
1	14208872	14208872	139.86034888184	1.55400387646489	0.830832236254842
1	14754111	14754111	102.881692621186	1.14312991801318	0.830832236254842
1	15289750	15289750	36.3538404207724	0.403931560230804	0.830832236254842
1	15848621	15848621	58.7179782462146	0.652421980513495	0.830832236254842
1	17307126	17307126	70.4166669464133	0.782407410515704	0.830832236254842
1	17878681	17878681	137.002741554043	1.52225268393381	0.830832236254842
1	18403246	18403246	65.506359489484	0.727848438772044	0.830832236254842
1	18925641	18925641	74.3320864484974	0.825912071649971	0.830832236254842
1	19452725	19452725	74.3384820015801	0.82598313335089	0.830832236254842
1	20014360	20014360	81.9794870222663	0.910883189136293	0.830832236254842
1	20575805	20575805	61.0253589982196	0.678059544424662	0.830832236254842
1	21126185	21126185	79.923683736941	0.888040930410456	0.830832236254842
1	21698065	21698065	49.2660882400176	0.547400980444639	0.830832236254842
1	22303597	22303597	63.3877893178584	0.704308770198427	0.830832236254842
1	22867591	22867591	47.8436641650064	0.531596268500071	0.830832236254842
1	23407095	23407095	57.9488963027128	0.643876625585698	0.830832236254842
1	23983068	23983068	136.40853405224	1.51565037835822	0.830832236254842
1	24666388	24666388	72.0884376294408	0.80098264032712	0.830832236254842
1	25238654	25238654	90.098197484939	1.00109108316599	0.830832236254842
1	25879932	25879932	103.869261208796	1.15410290231996	0.830832236254842
1	26437155	26437155	61.1277282734419	0.679196980816021	0.830832236254842
1	27036862	27036862	91.6188117461802	1.01798679717978	0.830832236254842
1	27644605	27644605	93.3100882947166	1.03677875883018	0.830832236254842
1	28228164	28228164	104.953599626709	1.16615110696343	0.830832236254842
1	28838240	28838240	62.1657440160308	0.690730489067009	0.830832236254842
1	29459304	29459304	74.9058470989638	0.832287189988486	0.830832236254842
1	30152497	30152497	8.11879589380284	0.090208843264476	0.830832236254842
1	30680351	30680351	43.5861223792035	0.484290248657817	0.830832236254842
1	31224890	31224890	32.9491839125479	0.366102043472755	0.830832236254842
1	31802309	31802309	50.7904659539566	0.564338510599517	0.830832236254842
1	32351709	32351709	47.6161628540623	0.529068476156247	0.830832236254842
1	32956663	32956663	107.280830957184	1.1920092328576	0.830832236254842
1	33562071	33562071	39.5654119547082	0.439615688385647	0.830832236254842
1	34100962	34100962	52.8805408457096	0.587561564952329	0.830832236254842
1	34637158	34637158	54.6769444081908	0.607521604535454	0.830832236254842
1	35170932	35170932	67.3902573106699	0.748780636785221	0.830832236254842
1	35750994	35750994	49.6768747660044	0.551965275177827	0.830832236254842
1	36319517	36319517	43.0036624888322	0.477818472098136	0.830832236254842
1	36900819	36900819	66.7156988291468	0.741285542546076	0.830832236254842
1	37428486	37428486	78.9820262925056	0.877578069916729	0.830832236254842
1	37965422	37965422	56.3147729302557	0.625719699225063	0.830832236254842
1	38542605	38542605	115.840682323748	1.28711869248609	0.830832236254842
1	39073179	39073179	50.4427973858924	0.560475526509915	0.830832236254842
1	39663211	39663211	77.4710467028077	0.860789407808975	0.830832236254842
1	40254119	40254119	33.4968521019208	0.372187245576898	0.830832236254842
1	40844201	40844201	36.4311371928255	0.404790413253617	0.830832236254842
1	41406494	41406494	75.9731276048466	0.844145862276073	0.830832236254842
1	41955922	41955922	40.7247358184599	0.452497064649554	0.830832236254842
1	42484025	42484025	52.9444428658978	0.588271587398864	0.830832236254842
1	43039817	43039817	80.1806572670899	0.890896191856554	0.830832236254842
1	43613614	43613614	82.0075179763205	0.911194644181339	0.830832236254842
1	44162976	44162976	95.0435077822224	1.05603897535803	0.830832236254842
1	44711040	44711040	67.4276091618167	0.749195657353519	0.830832236254842
1	45259306	45259306	76.1441175916677	0.84604575101853	0.830832236254842
1	45867099	45867099	86.6124005464316	0.962360006071462	0.830832236254842
1	46467710	46467710	18.5367504021825	0.205963893357584	0.830832236254842
1	47042551	47042551	69.7390616847722	0.774878463164136	0.830832236254842
1	47721011	47721011	77.9270780076337	0.865856422307041	0.830832236254842
1	48263106	48263106	33.3022313820893	0.370024793134326	0.830832236254842
1	48815706	48815706	41.5358655963251	0.461509617736945	0.830832236254842
1	49352966	49352966	77.4110323163233	0.860122581292482	0.830832236254842
1	49908903	49908903	55.2306305014978	0.613673672238864	0.830832236254842
1	50497243	50497243	99.9557457649216	1.11061939738802	0.830832236254842
1	51031170	51031170	57.7613243054542	0.641792492282825	0.830832236254842
1	51609343	51609343	98.3515456440512	1.09279495160057	0.830832236254842
1	52183224	52183224	62.706759402187	0.696741771135411	0.830832236254842
1	52759681	52759681	43.5971399740065	0.48441266637785	0.830832236254842
1	53346075	53346075	35.9425488120281	0.399361653466979	0.830832236254842
1	53889483	53889483	76.4445024516363	0.849383360573737	0.830832236254842
1	54430857	54430857	62.6880430310972	0.696533811456636	0.830832236254842
1	54990805	54990805	36.9548221697684	0.410609135219649	0.830832236254842
1	55556186	55556186	67.9281336987197	0.754757041096885	0.830832236254842
1	56100410	56100410	49.1896151863068	0.546551279847853	0.830832236254842
1	56634487	56634487	99.64679369808	1.10718659664533	0.830832236254842
1	57176705	57176705	65.6876165790456	0.72986240643384	0.830832236254842
1	57695027	57695027	72.3515042439992	0.803905602711102	0.830832236254842
1	58226515	58226515	18.3904498248295	0.204338331386994	0.830832236254842
1	58765633	58765633	59.7430402436277	0.66381155826253	0.830832236254842
1	59308505	59308505	126.712049886438	1.40791166540486	0.830832236254842
1	59848436	59848436	133.902007697285	1.48780008552539	0.830832236254842
1	60402267	60402267	55.9942277668042	0.622158086297825	0.830832236254842
1	60940682	60940682	71.7430173033934	0.797144636704371	0.830832236254842
1	61489304	61489304	154.286065891958	1.71428962102176	0.830832236254842
1	62016034	62016034	72.527034485648	0.805855938729423	0.830832236254842
1	62587364	62587364	70.6698228610903	0.785220254012114	0.830832236254842
1	63158349	63158349	97.2870258044942	1.08096695338327	0.830832236254842
1	63709197	63709197	27.6168136262616	0.30685348473624	0.830832236254842
1	64261622	64261622	68.6115412643248	0.762350458492498	0.830832236254842
1	64797017	64797017	100.074304673235	1.1119367185915	0.830832236254842
1	65336829	65336829	78.8439769388854	0.876044188209838	0.830832236254842
1	65886462	65886462	110.896047780472	1.23217830867191	0.830832236254842
1	66458676	66458676	107.465176690674	1.19405751878527	0.830832236254842
1	67007789	67007789	75.9481756711464	0.843868618568293	0.830832236254842
1	67543867	67543867	66.7838664808465	0.742042960898294	0.830832236254842
1	68118329	68118329	43.5708301244656	0.484120334716285	0.830832236254842
1	68652605	68652605	51.0477484932817	0.567197205480908	0.830832236254842
1	69198181	69198181	50.2748480982878	0.558609423314309	0.830832236254842
1	69761140	69761140	118.550993026375	1.31723325584861	0.830832236254842
1	70298668	70298668	67.4018488205748	0.748909431339719	0.830832236254842
1	70857893	70857893	77.3521304902164	0.859468116557959	0.830832236254842
1	71414460	71414460	81.2415634876043	0.902684038751159	0.830832236254842
1	71952600	71952600	59.389215222552	0.659880169139467	0.830832236254842
1	72482898	72482898	74.7490783730155	0.830545315255728	0.830832236254842
1	73010725	73010725	113.849322049956	1.26499246722173	0.830832236254842
1	73550550	73550550	100.032467000572	1.11147185556191	0.830832236254842
1	74084659	74084659	75.3194771958206	0.836883079953562	0.830832236254842
1	74618033	74618033	54.1220993776051	0.601356659751168	0.830832236254842
1	75149815	75149815	83.2362854859365	0.924847616510406	0.830832236254842
1	75707450	75707450	41.7771667398001	0.464190741553334	0.830832236254842
