1	1	1
1	1200864	1200864
1	1758058	1758058
1	2211811	2211811
1	2734372	2734372
1	3146715	3146715
1	3562167	3562167
1	4151408	4151408
1	4582451	4582451
1	5009811	5009811
1	5438637	5438637
1	5862662	5862662
1	6292613	6292613
1	6759915	6759915
1	7194331	7194331
1	7622685	7622685
1	8072430	8072430
1	8531464	8531464
1	8997863	8997863
1	9453051	9453051
1	9934064	9934064
1	10425796	10425796
1	10868841	10868841
1	11338929	11338929
1	11784385	11784385
1	12246875	12246875
1	12687498	12687498
1	14004079	14004079
1	14436690	14436690
1	14874339	14874339
1	15303908	15303908
1	15743200	15743200
1	16228900	16228900
1	16695951	16695951
1	17435205	17435205
1	17893940	17893940
1	18314266	18314266
1	18728473	18728473
1	19153083	19153083
1	19577979	19577979
1	20033346	20033346
1	20488280	20488280
1	20917171	20917171
1	21369934	21369934
1	21868790	21868790
1	22345440	22345440
1	22783257	22783257
1	23202360	23202360
1	23658164	23658164
1	24130792	24130792
1	24687366	24687366
1	25150127	25150127
1	25586167	25586167
1	26121897	26121897
1	26579690	26579690
1	27061302	27061302
1	27549667	27549667
1	28012251	28012251
1	28491045	28491045
1	29006013	29006013
1	29489652	29489652
1	30073162	30073162
1	30495855	30495855
1	30924457	30924457
1	31359928	31359928
1	31831890	31831890
1	32267227	32267227
1	32747343	32747343
1	33243239	33243239
1	33705954	33705954
1	34130570	34130570
1	34557318	34557318
1	34982442	34982442
1	35412763	35412763
1	35898826	35898826
1	36355145	36355145
1	36820288	36820288
1	37256209	37256209
1	37668728	37668728
1	38116763	38116763
1	38577517	38577517
1	39004242	39004242
1	39461292	39461292
1	39927002	39927002
1	40412486	40412486
1	40881514	40881514
1	41333963	41333963
1	41786659	41786659
1	42201135	42201135
1	42634479	42634479
1	43079515	43079515
1	43532159	43532159
1	43986401	43986401
1	44422092	44422092
1	44854926	44854926
1	45305209	45305209
1	45796204	45796204
1	46285118	46285118
1	46744717	46744717
1	47195723	47195723
1	47769538	47769538
1	48203466	48203466
1	48629589	48629589
1	49089070	49089070
1	49506047	49506047
1	49955029	49955029
1	50435427	50435427
1	50862997	50862997
1	51309538	51309538
1	51777322	51777322
1	52230392	52230392
1	52698079	52698079
1	53154127	53154127
1	53621178	53621178
1	54047234	54047234
1	54485770	54485770
1	54928791	54928791
1	55388885	55388885
1	55823790	55823790
1	56261865	56261865
1	56684442	56684442
1	57121453	57121453
1	57538672	57538672
1	57955878	57955878
1	58383366	58383366
1	58820265	58820265
1	59258807	59258807
1	59680936	59680936
1	60139757	60139757
1	60561125	60561125
1	61003975	61003975
1	61440506	61440506
1	61862003	61862003
1	62306843	62306843
1	62772770	62772770
1	63232521	63232521
1	63657135	63657135
1	64108162	64108162
1	64527285	64527285
1	64972462	64972462
1	65397489	65397489
1	65843190	65843190
1	66300154	66300154
1	66744863	66744863
1	67173313	67173313
1	67613579	67613579
1	68075995	68075995
1	68501921	68501921
1	68937932	68937932
1	69383751	69383751
1	69828446	69828446
1	70255381	70255381
1	70699858	70699858
1	71154056	71154056
1	71588017	71588017
1	72022731	72022731
1	72445966	72445966
1	72866320	72866320
1	73286071	73286071
1	73727037	73727037
1	74154562	74154562
1	74578800	74578800
1	75011042	75011042
1	75447863	75447863
1	75899827	75899827
1	76368558	76368558
1	76794833	76794833
1	77221238	77221238
1	77666014	77666014
1	78093212	78093212
1	78551291	78551291
1	79004980	79004980
1	79438404	79438404
1	79861753	79861753
1	80300726	80300726
1	80741984	80741984
1	81176629	81176629
1	81606141	81606141
1	82029516	82029516
1	82454940	82454940
1	82889955	82889955
1	83306407	83306407
1	83963138	83963138
1	84384118	84384118
1	84813662	84813662
1	85242353	85242353
1	85675109	85675109
1	86105781	86105781
1	86571390	86571390
1	87015599	87015599
1	87485819	87485819
1	87907775	87907775
1	88335761	88335761
1	88750627	88750627
1	89176699	89176699
1	89642227	89642227
1	90106518	90106518
1	90549557	90549557
1	90987707	90987707
1	91418295	91418295
1	91903955	91903955
1	92342752	92342752
1	92807702	92807702
1	93289560	93289560
1	93739487	93739487
1	94187447	94187447
1	94639433	94639433
1	95085421	95085421
1	95516847	95516847
1	95960518	95960518
1	96381246	96381246
1	96819508	96819508
1	97270670	97270670
1	97694475	97694475
1	98129505	98129505
1	98540395	98540395
1	98963145	98963145
1	99402043	99402043
1	99837441	99837441
1	100280077	100280077
1	100728604	100728604
1	101176440	101176440
1	101611239	101611239
1	102043012	102043012
1	102466513	102466513
1	102898327	102898327
1	103349419	103349419
1	103913957	103913957
1	104590363	104590363
1	105028227	105028227
1	105485197	105485197
1	105918387	105918387
1	106346074	106346074
1	106783521	106783521
1	107217826	107217826
1	107642729	107642729
1	108055451	108055451
1	108484753	108484753
1	109144133	109144133
1	109591709	109591709
1	110042674	110042674
1	110507307	110507307
1	110926004	110926004
1	111345530	111345530
1	111794000	111794000
1	112239657	112239657
1	112649435	112649435
1	113106628	113106628
1	113598184	113598184
1	114063301	114063301
1	114514622	114514622
1	114955316	114955316
1	115401587	115401587
1	115840858	115840858
1	116276934	116276934
1	116714540	116714540
1	117135983	117135983
1	117607227	117607227
1	118054842	118054842
1	118487868	118487868
1	118920541	118920541
1	119384857	119384857
1	119832941	119832941
1	120291656	120291656
1	121326398	121326398
1	145073282	145073282
1	145823583	145823583
1	146966923	146966923
1	147636956	147636956
1	149883878	149883878
1	150360469	150360469
1	150851551	150851551
1	151341265	151341265
1	151798462	151798462
1	152252755	152252755
1	152712105	152712105
1	153160285	153160285
1	153613878	153613878
1	154106780	154106780
1	154579558	154579558
1	155020906	155020906
1	155501802	155501802
1	156034179	156034179
1	156493985	156493985
