1	1	1
1	865429	865429
1	977837	977837
1	1091339	1091339
1	1200864	1200864
1	1312094	1312094
1	1455239	1455239
1	1594267	1594267
1	1758058	1758058
1	1876563	1876563
1	1989904	1989904
1	2101295	2101295
1	2211811	2211811
1	2319739	2319739
1	2422702	2422702
1	2530821	2530821
1	2734372	2734372
1	2837382	2837382
1	2941982	2941982
1	3043912	3043912
1	3146715	3146715
1	3251514	3251514
1	3353564	3353564
1	3456463	3456463
1	3562167	3562167
1	3667840	3667840
1	3780325	3780325
1	4039453	4039453
1	4151408	4151408
1	4263811	4263811
1	4372510	4372510
1	4478017	4478017
1	4582451	4582451
1	4689381	4689381
1	4793867	4793867
1	4897164	4897164
1	5009811	5009811
1	5118842	5118842
1	5227841	5227841
1	5333265	5333265
1	5438637	5438637
1	5541308	5541308
1	5646412	5646412
1	5754662	5754662
1	5862662	5862662
1	5968692	5968692
1	6073587	6073587
1	6180710	6180710
1	6292613	6292613
1	6402790	6402790
1	6528722	6528722
1	6646103	6646103
1	6759915	6759915
1	6877288	6877288
1	6983039	6983039
1	7088627	7088627
1	7194331	7194331
1	7301992	7301992
1	7407625	7407625
1	7517991	7517991
1	7622685	7622685
1	7733634	7733634
1	7841262	7841262
1	7952696	7952696
1	8072430	8072430
1	8187518	8187518
1	8306738	8306738
1	8423410	8423410
1	8531464	8531464
1	8643096	8643096
1	8759017	8759017
1	8873158	8873158
1	8997863	8997863
1	9116096	9116096
1	9234463	9234463
1	9344869	9344869
1	9453051	9453051
1	9571657	9571657
1	9694968	9694968
1	9814158	9814158
1	9934064	9934064
1	10063074	10063074
1	10187902	10187902
1	10312563	10312563
1	10425796	10425796
1	10550783	10550783
1	10661528	10661528
1	10763533	10763533
1	10868841	10868841
1	10977433	10977433
1	11100664	11100664
1	11218941	11218941
1	11338929	11338929
1	11454254	11454254
1	11563059	11563059
1	11670983	11670983
1	11784385	11784385
1	11896297	11896297
1	12015126	12015126
1	12134035	12134035
1	12246875	12246875
1	12359571	12359571
1	12470857	12470857
1	12576095	12576095
1	12687498	12687498
1	12804214	12804214
1	13189335	13189335
1	13881623	13881623
1	14004079	14004079
1	14110991	14110991
1	14220486	14220486
1	14330019	14330019
1	14436690	14436690
1	14543327	14543327
1	14650807	14650807
1	14766829	14766829
1	14874339	14874339
1	14980607	14980607
1	15086150	15086150
1	15193700	15193700
1	15303908	15303908
1	15414164	15414164
1	15522387	15522387
1	15633596	15633596
1	15743200	15743200
