1	1	1
1	12246875	12246875
1	24687366	24687366
1	36355145	36355145
1	47769538	47769538
1	58820265	58820265
1	69828446	69828446
1	80741984	80741984
1	91903955	91903955
1	102898327	102898327
1	114514622	114514622
1	152712105	152712105
1	164223984	164223984
1	175375618	175375618
1	186374364	186374364
1	197221921	197221921
1	208774672	208774672
1	219641208	219641208
1	231027052	231027052
2	1	249250622
2	10971868	260222489
2	21884795	271135416
2	32938996	282189617
2	43992802	293243423
2	54861237	304111858
2	65960023	315210644
2	77053225	326303846
2	89074868	338325489
2	106597715	355848336
2	119491009	368741630
2	130378458	379629079
2	142369023	391619644
2	153275195	402525816
2	164205450	413456071
2	175173307	424423928
2	186082764	435333385
2	197005275	446255896
2	208132323	457382944
2	219074639	468325260
2	229992883	479243504
3	1	492449995
3	11028050	503478044
3	22048472	514498466
3	33016279	525466273
3	44125304	536575298
3	55480452	547930446
3	66482764	558932758
3	77677439	570127433
3	88453728	580903722
3	102631418	595081412
3	113581801	606031795
3	124532723	616982717
3	135831938	628281932
3	146951900	639401894
3	157966985	650416979
3	168881385	661331379
3	179860304	672310298
4	1	690472425
4	11814553	702286977
4	22691968	713164392
4	33417000	723889424
4	44436959	734909383
4	59158849	749631273
4	70372087	760844511
4	81650641	772123065
4	92819770	783292194
4	103904458	794376882
4	115036161	805508585
4	126201341	816673765
4	137332468	827804892
4	148532111	839004535
4	159418650	849891074
4	170502458	860974882
5	1	881626701
5	10949605	892576305
5	22271816	903898516
5	33168087	914794787
5	44591497	926218197
5	58888296	940514996
5	71844455	953471155
5	83035284	964661984
5	94006853	975633553
5	105163899	986790599
5	116111569	997738269
5	127130926	1008757626
5	138286613	1019913313
5	149378965	1031005665
5	160445808	1042072508
6	1	1062541961
6	11159987	1073701947
6	22189829	1084731789
6	33713056	1096255016
6	44768995	1107310955
6	55721708	1118263668
6	70539056	1133081016
6	81831274	1144373234
6	93077254	1155619214
6	104090158	1166632118
6	115209974	1177751934
6	126221555	1188763515
6	137141140	1199683100
6	148019995	1210561955
6	159172605	1221714565
7	1	1233657028
7	11644080	1245301107
7	22440482	1256097509
7	33620857	1267277884
7	44802846	1278459873
7	55955468	1289612495
7	73630108	1307287135
7	86112632	1319769659
7	97186683	1330843710
7	109292884	1342949911
7	120142345	1353799372
7	131313613	1364970640
7	142508686	1376165713
8	1	1392795691
8	12753016	1405548706
8	23568685	1416364375
8	34523368	1427319058
8	48893343	1441689033
8	59979593	1452775283
8	71022123	1463817813
8	82000641	1474796331
8	93312253	1486107943
8	104439142	1497234832
8	115254856	1508050546
8	126170416	1518966106
9	1	1539159713
9	11159548	1550319260
9	22165403	1561325115
9	33150341	1572310053
9	75774375	1614934087
9	86851783	1626011495
9	98446464	1637606176
9	109663535	1648823247
9	120588555	1659748267
10	1	1680373144
10	10992058	1691365201
10	22606594	1702979737
10	33889293	1714262436
10	52093892	1732467035
10	63029192	1743402335
10	74086940	1754460083
10	85382585	1765755728
10	96874132	1777247275
10	108060387	1788433530
10	118916501	1799289644
11	1	1815907891
11	11689076	1827596966
11	22654483	1838562373
11	33639262	1849547152
11	44577525	1860485415
11	60453493	1876361383
11	72406068	1888313958
11	83444267	1899352157
11	95127612	1911035502
11	106200296	1922108186
11	117146272	1933054162
12	1	1950914407
12	11817741	1962732147
12	22820145	1973734551
12	34027347	1984941753
12	48398872	1999313278
12	60001679	2010916085
12	71174810	2022089216
12	82071598	2032986004
12	92919525	2043833931
12	104058767	2054973173
12	115257643	2066172049
13	1	2084766302
13	30703021	2115469322
13	41587256	2126353557
13	52702131	2137468432
13	63674441	2148440742
13	74407664	2159173965
13	85205605	2169971906
13	96088453	2180854754
14	1	2199936180
14	31281531	2231217710
14	42511855	2242448034
14	53670356	2253606535
14	64784800	2264720979
14	75987881	2275924060
14	86778384	2286714563
15	1	2307285720
15	35597495	2342883214
15	47015788	2354301507
15	58077661	2365363380
15	69084120	2376369839
15	80412627	2387698346
16	1	2409817112
16	11493690	2421310801
16	25039576	2434856687
16	50074531	2459891642
16	61018772	2470835883
16	72607831	2482424942
17	1	2500171865
17	11804859	2511976723
17	27702010	2527873874
17	39780844	2539952708
17	51806470	2551978334
17	63507764	2563679628
18	1	2581367075
18	11095799	2592462873
18	26121552	2607488626
18	36865913	2618232987
18	47620243	2628987317
18	58624885	2639991959
19	1	2659444323
19	12670787	2672115109
19	28255524	2687699846
19	39722754	2699167076
20	1	2718573306
20	11014425	2729587730
20	21825599	2740398904
20	36932707	2755506012
20	47911318	2766484623
21	1	2781598826
21	25481929	2807080754
21	36421676	2818020501
22	1	2829728721
22	29912843	2859641563
23	1	2881033287
23	12109142	2893142428
23	23225014	2904258300
23	34257974	2915291260
23	45445908	2926479194
23	61995964	2943029250
23	74551426	2955584712
23	86406818	2967440104
23	99817816	2980851102
23	111582924	2992616210
23	123393834	3004427120
23	134717000	3015750286
24	1	3036303847
