ID	chrom	loc.start	loc.end	num.mark	seg.mean
C116_S116_R1_001	1	1311585	26437155	41	-0.527561895340138
C116_S116_R1_001	1	27036862	90127340	114	0.436586290760851
C116_S116_R1_001	1	90686521	118258221	49	-0.527561895340138
C116_S116_R1_001	1	118799868	152006355	7	0.984793945110233
C116_S116_R1_001	1	152585763	181307163	52	0.436586290760851
C116_S116_R1_001	1	181825874	185114575	7	0.984793945110233
C116_S116_R1_001	1	185672952	200867376	29	0.436586290760851
C116_S116_R1_001	1	201400508	221665671	36	0.0190121386690191
C116_S116_R1_001	1	222196519	235250395	24	0.436586290760851
C116_S116_R1_001	1	235843117	238061576	5	0.984793945110233
C116_S116_R1_001	1	238606393	247759503	17	0.436586290760851
C116_S116_R1_001	2	1	12580926	24	0.436586290760851
C116_S116_R1_001	2	13118271	34013728	39	-0.527561895340138
C116_S116_R1_001	2	34562327	133530935	152	0.436586290760851
C116_S116_R1_001	2	134055877	139567408	11	-0.527561895340138
C116_S116_R1_001	2	140098260	150319067	20	0.436586290760851
C116_S116_R1_001	2	150894467	206250058	102	0.0190121386690191
C116_S116_R1_001	2	206774581	227517452	39	-0.527561895340138
C116_S116_R1_001	2	228057005	242467448	27	0.0190121386690191
C116_S116_R1_001	3	1	17630799	33	0.436586290760851
C116_S116_R1_001	3	18186042	53846527	65	0.0190121386690191
C116_S116_R1_001	3	54386921	62101001	15	-0.527561895340138
C116_S116_R1_001	3	62620930	73544172	21	0.436586290760851
C116_S116_R1_001	3	74073550	78756927	8	-0.527561895340138
C116_S116_R1_001	3	79298543	122912900	74	0.436586290760851
C116_S116_R1_001	3	123447147	130849569	14	-0.527561895340138
C116_S116_R1_001	3	131406293	137601558	12	0.436586290760851
C116_S116_R1_001	3	138160298	196668269	107	-1.51752576215375
C116_S116_R1_001	4	1	41193153	74	0.436586290760851
C116_S116_R1_001	4	41737590	43938873	5	-0.527561895340138
C116_S116_R1_001	4	44473887	55803062	14	0.436586290760851
C116_S116_R1_001	4	56364845	66929347	20	0.984793945110233
C116_S116_R1_001	4	67478681	105140502	68	-0.527561895340138
C116_S116_R1_001	4	105684231	118911033	25	0.436586290760851
C116_S116_R1_001	4	119625534	136381297	31	-0.527561895340138
C116_S116_R1_001	4	136913106	153057059	30	0.436586290760851
C116_S116_R1_001	4	153584792	161245070	15	-0.527561895340138
C116_S116_R1_001	4	161799386	163942886	5	-5.05654269367331
C116_S116_R1_001	4	164491146	186395573	41	-0.527561895340138
C116_S116_R1_001	4	186928448	189744482	6	0.984793945110233
