ID	chrom	loc.start	loc.end	num.mark	seg.mean
C111_S111_R1_001	1	1311585	91805589	158	-0.326254959830611
C111_S111_R1_001	1	92362973	247759503	223	0.235110095806086
C111_S111_R1_001	2	1	41183790	76	-0.326254959830611
C111_S111_R1_001	2	41720797	86206895	82	0.235110095806086
C111_S111_R1_001	2	88405386	122619503	41	-0.326254959830611
C111_S111_R1_001	2	123173654	242467448	215	0.235110095806086
C111_S111_R1_001	3	1	59941676	109	0.235110095806086
C111_S111_R1_001	3	60461875	134720966	128	-0.326254959830611
C111_S111_R1_001	3	135270182	137601558	5	-1.22471670267654
C111_S111_R1_001	3	138160298	175974172	70	-0.326254959830611
C111_S111_R1_001	3	176517939	196668269	37	0.235110095806086
C111_S111_R1_001	4	1	81718601	139	0.235110095806086
C111_S111_R1_001	4	82272072	189744482	195	-0.326254959830611
C111_S111_R1_001	5	1	179547305	310	0.235110095806086
C111_S111_R1_001	6	1	27927264	50	-0.326254959830611
C111_S111_R1_001	6	28469863	32607657	8	-3.91208881263994
C111_S111_R1_001	6	33153441	55755409	42	-0.326254959830611
C111_S111_R1_001	6	56292804	74513133	25	0.235110095806086
C111_S111_R1_001	6	75112634	170375493	173	-0.326254959830611
C111_S111_R1_001	7	1	63788432	103	0.235110095806086
C111_S111_R1_001	7	65386911	142457952	129	-0.326254959830611
C111_S111_R1_001	7	143871295	158565265	25	0.235110095806086
C111_S111_R1_001	8	1	14877703	23	-1.22471670267654
C111_S111_R1_001	8	15408655	80727231	113	-0.326254959830611
C111_S111_R1_001	8	81300678	145702044	116	0.572996159764049
C111_S111_R1_001	9	1	25501683	47	-1.22471670267654
C111_S111_R1_001	9	26039434	140478864	145	0.235110095806086
C111_S111_R1_001	10	1	134858998	222	0.235110095806086
C111_S111_R1_001	11	771006	80110217	129	0.235110095806086
C111_S111_R1_001	11	80657766	134397990	97	-0.326254959830611
C111_S111_R1_001	12	1	75146882	126	-0.326254959830611
C111_S111_R1_001	12	75680557	124706998	89	0.235110095806086
C111_S111_R1_001	12	125235398	132406160	14	-0.326254959830611
C111_S111_R1_001	13	19931343	114450206	173	-0.326254959830611
C111_S111_R1_001	14	20629256	45863343	46	0.235110095806086
C111_S111_R1_001	14	46438896	57553697	21	0.851606130440544
C111_S111_R1_001	14	58127394	106688236	89	0.572996159764049
C111_S111_R1_001	15	23761619	58668396	56	-0.326254959830611
C111_S111_R1_001	15	59214759	70224773	21	0.235110095806086
C111_S111_R1_001	15	70743878	101845557	53	0.572996159764049
C111_S111_R1_001	16	1	34331545	44	-0.326254959830611
C111_S111_R1_001	16	46672397	52132081	11	0.235110095806086
C111_S111_R1_001	16	52658817	78081176	44	0.572996159764049
C111_S111_R1_001	16	78610925	89003458	20	-0.326254959830611
C111_S111_R1_001	17	1	80550637	124	0.235110095806086
C111_S111_R1_001	18	1	21793222	31	-0.326254959830611
C111_S111_R1_001	18	22348981	43245625	40	0.235110095806086
C111_S111_R1_001	18	43828107	77461193	63	-1.22471670267654
C111_S111_R1_001	19	868244	58504281	87	0.235110095806086
C111_S111_R1_001	20	1	24694435	46	0.235110095806086
C111_S111_R1_001	20	30090176	62347626	59	0.572996159764049
C111_S111_R1_001	21	15768033	47537225	59	-0.326254959830611
C111_S111_R1_001	22	17678039	50623271	54	-0.326254959830611
C111_S111_R1_001	23	1768812	71278181	111	-1.22471670267654
C111_S111_R1_001	23	72726490	103073022	44	-0.326254959830611
C111_S111_R1_001	23	103702507	108820245	10	0.235110095806086
C111_S111_R1_001	23	109391266	154520456	75	-1.22471670267654
C111_S111_R1_001	24	6953627	23115112	14	-3.91208881263994
