ID	chrom	loc.start	loc.end	num.mark	seg.mean
C109_S109_R1_001	1	1311585	92362973	159	-0.28225426352325
C109_S109_R1_001	1	92950448	247759503	222	0.277738711984862
C109_S109_R1_001	2	1	41183790	76	-0.28225426352325
C109_S109_R1_001	2	41720797	86206895	82	0.277738711984862
C109_S109_R1_001	2	88405386	122055360	40	-0.28225426352325
C109_S109_R1_001	2	122619503	242467448	216	0.277738711984862
C109_S109_R1_001	3	1	59941676	109	0.277738711984862
C109_S109_R1_001	3	60461875	133653146	126	-0.28225426352325
C109_S109_R1_001	3	134194721	137601558	7	-1.20637419247053
C109_S109_R1_001	3	138160298	175974172	70	-0.28225426352325
C109_S109_R1_001	3	176517939	196668269	37	0.277738711984862
C109_S109_R1_001	4	1	81173810	138	0.277738711984862
C109_S109_R1_001	4	81718601	189744482	196	-0.28225426352325
C109_S109_R1_001	5	1	179547305	310	0.277738711984862
C109_S109_R1_001	6	1	27927264	50	-0.28225426352325
C109_S109_R1_001	6	28469863	32607657	8	-3.00699705118732
C109_S109_R1_001	6	33153441	42547706	18	-0.0327970511873222
C109_S109_R1_001	6	43148010	55755409	24	-0.28225426352325
C109_S109_R1_001	6	56292804	74513133	25	0.277738711984862
C109_S109_R1_001	6	75112634	170375493	173	-0.28225426352325
C109_S109_R1_001	7	1	30747064	56	-0.28225426352325
C109_S109_R1_001	7	31268858	44786939	25	0.277738711984862
C109_S109_R1_001	7	45353138	142457952	151	-0.28225426352325
C109_S109_R1_001	7	143871295	158565265	25	0.277738711984862
C109_S109_R1_001	8	1	14877703	23	-1.20637419247053
C109_S109_R1_001	8	15408655	100359897	147	-0.28225426352325
C109_S109_R1_001	8	100921152	145702044	82	0.277738711984862
C109_S109_R1_001	9	1	3458580	7	0.277738711984862
C109_S109_R1_001	9	3998513	17755777	26	-1.20637419247053
C109_S109_R1_001	9	18292760	20526828	5	-0.28225426352325
C109_S109_R1_001	9	21070070	24398998	7	-4.97431117008086
C109_S109_R1_001	9	24951594	84673191	49	0.277738711984862
C109_S109_R1_001	9	85220201	140478864	98	-0.28225426352325
C109_S109_R1_001	10	1	134858998	222	0.277738711984862
C109_S109_R1_001	11	771006	80110217	129	0.277738711984862
C109_S109_R1_001	11	80657766	134397990	97	-0.28225426352325
C109_S109_R1_001	12	1	75146882	126	-0.28225426352325
C109_S109_R1_001	12	75680557	124149133	88	0.277738711984862
C109_S109_R1_001	12	124706998	132406160	15	-0.28225426352325
C109_S109_R1_001	13	19931343	114450206	173	-0.28225426352325
C109_S109_R1_001	14	20629256	46438896	47	0.277738711984862
C109_S109_R1_001	14	47005442	50904965	8	0.622575735494278
C109_S109_R1_001	14	51457910	57553697	12	0.969102948812678
C109_S109_R1_001	14	58127394	106688236	89	0.622575735494278
C109_S109_R1_001	15	23761619	101845557	130	0.277738711984862
C109_S109_R1_001	16	1	52132081	55	-0.28225426352325
C109_S109_R1_001	16	52658817	89003458	64	0.277738711984862
C109_S109_R1_001	17	1	25998221	34	0.277738711984862
C109_S109_R1_001	17	26570958	39808094	21	-0.28225426352325
C109_S109_R1_001	17	40399800	76467170	62	0.277738711984862
C109_S109_R1_001	17	77029939	80550637	7	-0.28225426352325
C109_S109_R1_001	18	1	43245625	71	-0.28225426352325
C109_S109_R1_001	18	43828107	77461193	63	-1.20637419247053
C109_S109_R1_001	19	868244	58504281	87	0.277738711984862
C109_S109_R1_001	20	1	24694435	46	0.277738711984862
C109_S109_R1_001	20	30090176	62347626	59	0.622575735494278
C109_S109_R1_001	21	15768033	47537225	59	-0.28225426352325
C109_S109_R1_001	22	17678039	50623271	54	-0.28225426352325
C109_S109_R1_001	23	1768812	71278181	111	-1.20637419247053
C109_S109_R1_001	23	72726490	103073022	44	-0.28225426352325
C109_S109_R1_001	23	103702507	108820245	10	0.277738711984862
C109_S109_R1_001	23	109391266	154520456	75	-1.20637419247053
C109_S109_R1_001	24	6953627	23115112	14	-4.97431117008086
