ID	chrom	loc.start	loc.end	num.mark	seg.mean
C112_S112_R1_001	1	1311585	90127340	155	-0.267370901113626
C112_S112_R1_001	1	90686521	247759503	226	0.317480803140264
C112_S112_R1_001	2	1	40112881	74	-0.267370901113626
C112_S112_R1_001	2	40653941	86206895	84	0.317480803140264
C112_S112_R1_001	2	88405386	122055360	40	-0.267370901113626
C112_S112_R1_001	2	122619503	242467448	216	0.317480803140264
C112_S112_R1_001	3	1	57698371	105	0.317480803140264
C112_S112_R1_001	3	58270719	171656392	199	-0.267370901113626
C112_S112_R1_001	3	172194033	196668269	45	0.317480803140264
C112_S112_R1_001	4	1	82272072	140	0.317480803140264
C112_S112_R1_001	4	82814766	189744482	194	-0.267370901113626
C112_S112_R1_001	5	1	179547305	310	0.317480803140264
C112_S112_R1_001	6	1	28469863	51	-0.267370901113626
C112_S112_R1_001	6	29049872	32607657	7	-1.26070436449759
C112_S112_R1_001	6	33153441	170375493	240	-0.267370901113626
C112_S112_R1_001	7	1	66845457	105	0.317480803140264
C112_S112_R1_001	7	67419053	143871295	128	-1.26070436449759
C112_S112_R1_001	7	144605062	158565265	24	-0.267370901113626
C112_S112_R1_001	8	1	15408655	24	-1.26070436449759
C112_S112_R1_001	8	15948737	78570600	108	-0.267370901113626
C112_S112_R1_001	8	79110765	145702044	120	0.317480803140264
C112_S112_R1_001	9	1	24398998	45	-1.26070436449759
C112_S112_R1_001	9	24951594	140478864	147	0.317480803140264
C112_S112_R1_001	10	1	134858998	222	0.317480803140264
C112_S112_R1_001	11	771006	80110217	129	0.317480803140264
C112_S112_R1_001	11	80657766	134397990	97	-0.267370901113626
C112_S112_R1_001	12	1	64662394	107	-0.267370901113626
C112_S112_R1_001	12	65257230	124149133	107	0.317480803140264
C112_S112_R1_001	12	124706998	132406160	15	-0.267370901113626
C112_S112_R1_001	13	19931343	114450206	173	-0.267370901113626
C112_S112_R1_001	14	20629256	106688236	156	0.317480803140264
C112_S112_R1_001	15	23761619	101845557	130	-0.267370901113626
C112_S112_R1_001	16	1	52658817	56	-0.267370901113626
C112_S112_R1_001	16	53206476	76479020	40	0.317480803140264
C112_S112_R1_001	16	77006191	89003458	23	-1.26070436449759
C112_S112_R1_001	17	1	80550637	124	0.317480803140264
C112_S112_R1_001	18	1	43245625	71	-0.267370901113626
C112_S112_R1_001	18	43828107	77461193	63	-1.26070436449759
C112_S112_R1_001	19	868244	58504281	87	0.317480803140264
C112_S112_R1_001	20	1	62347626	105	0.317480803140264
C112_S112_R1_001	21	15768033	47537225	59	-0.267370901113626
C112_S112_R1_001	22	17678039	50623271	54	-0.267370901113626
C112_S112_R1_001	23	1768812	72726490	112	-1.26070436449759
C112_S112_R1_001	23	73357330	108820245	53	-0.267370901113626
C112_S112_R1_001	23	109391266	154520456	75	-1.26070436449759
C112_S112_R1_001	24	6953627	23115112	14	-1.26070436449759
