ID	chrom	loc.start	loc.end	num.mark	seg.mean
C113_S113_R1_001	1	1311585	91805589	158	-0.480422664695868
C113_S113_R1_001	1	92362973	173476420	91	0.499639563328629
C113_S113_R1_001	1	174071247	247759503	132	-0.480422664695868
C113_S113_R1_001	2	1	41183790	76	-1.44228842596905
C113_S113_R1_001	2	41720797	122055360	122	-0.480422664695868
C113_S113_R1_001	2	122619503	144868979	38	0.499639563328629
C113_S113_R1_001	2	145387952	202330837	105	-0.480422664695868
C113_S113_R1_001	2	202887990	242467448	73	0.0678940520005584
C113_S113_R1_001	3	1	15457092	29	0.0678940520005584
C113_S113_R1_001	3	16013802	37987143	41	-1.44228842596905
C113_S113_R1_001	3	38550842	105315200	114	-0.480422664695868
C113_S113_R1_001	3	105850265	134720966	53	0.499639563328629
C113_S113_R1_001	3	135270182	137601558	5	-1.44228842596905
C113_S113_R1_001	3	138160298	151296222	25	0.499639563328629
C113_S113_R1_001	3	151842964	175974172	45	-0.480422664695868
C113_S113_R1_001	3	176517939	196668269	37	0.499639563328629
C113_S113_R1_001	4	1	35579350	64	-1.44228842596905
C113_S113_R1_001	4	36112200	73850638	61	0.0678940520005584
C113_S113_R1_001	4	74397609	78980288	9	0.843637724497575
C113_S113_R1_001	4	79546650	189744482	200	0.499639563328629
C113_S113_R1_001	5	1	179547305	310	0.499639563328629
C113_S113_R1_001	6	1	27927264	50	-0.480422664695868
C113_S113_R1_001	6	28469863	32607657	8	-5.30568229695688
C113_S113_R1_001	6	33153441	42547706	18	0.0678940520005584
C113_S113_R1_001	6	43148010	55755409	24	-0.480422664695868
C113_S113_R1_001	6	56292804	73897725	24	0.499639563328629
C113_S113_R1_001	6	74513133	170375493	174	0.0678940520005584
C113_S113_R1_001	7	1	62036924	102	0.843637724497575
C113_S113_R1_001	7	63788432	111993750	75	0.0678940520005584
C113_S113_R1_001	7	112547953	114736688	5	-1.44228842596905
C113_S113_R1_001	7	115268373	142457952	50	0.0678940520005584
C113_S113_R1_001	7	143871295	158565265	25	0.499639563328629
C113_S113_R1_001	8	1	14877703	23	-5.30568229695688
C113_S113_R1_001	8	15408655	80727231	113	-1.44228842596905
C113_S113_R1_001	8	81300678	99791790	33	-0.480422664695868
C113_S113_R1_001	8	100359897	145702044	83	0.0678940520005584
C113_S113_R1_001	9	1	3458580	7	-0.480422664695868
C113_S113_R1_001	9	3998513	25501683	40	-5.30568229695688
C113_S113_R1_001	9	26039434	37866151	22	-0.480422664695868
C113_S113_R1_001	9	71390506	140478864	123	-1.44228842596905
C113_S113_R1_001	10	1	134858998	222	0.843637724497575
C113_S113_R1_001	11	771006	80110217	129	0.843637724497575
C113_S113_R1_001	11	80657766	134397990	97	0.499639563328629
C113_S113_R1_001	12	1	75680557	127	-0.480422664695868
C113_S113_R1_001	12	76228297	123537469	86	0.0678940520005584
C113_S113_R1_001	12	124149133	132406160	16	-0.480422664695868
C113_S113_R1_001	13	19931343	114450206	173	-0.480422664695868
C113_S113_R1_001	14	20629256	47005442	48	0.499639563328629
C113_S113_R1_001	14	47538039	57553697	19	0.843637724497575
C113_S113_R1_001	14	58127394	106688236	89	0.499639563328629
C113_S113_R1_001	15	23761619	101845557	130	-0.480422664695868
C113_S113_R1_001	16	1	52658817	56	-0.480422664695868
C113_S113_R1_001	16	53206476	89003458	63	0.0678940520005584
C113_S113_R1_001	17	1	80550637	124	0.843637724497575
C113_S113_R1_001	18	1	43828107	72	-0.480422664695868
C113_S113_R1_001	18	44353063	77461193	62	-1.44228842596905
C113_S113_R1_001	19	868244	11425864	18	-0.480422664695868
C113_S113_R1_001	19	12064344	58504281	69	0.0678940520005584
C113_S113_R1_001	20	1	24694435	46	-1.44228842596905
C113_S113_R1_001	20	30090176	62347626	59	0.0678940520005584
C113_S113_R1_001	21	15768033	47537225	59	-0.480422664695868
C113_S113_R1_001	22	17678039	50623271	54	-0.480422664695868
C113_S113_R1_001	23	1768812	71278181	111	-1.44228842596905
C113_S113_R1_001	23	72726490	103073022	44	-0.480422664695868
C113_S113_R1_001	23	103702507	108820245	10	0.499639563328629
C113_S113_R1_001	23	109391266	154520456	75	-0.480422664695868
C113_S113_R1_001	24	6953627	23115112	14	-5.30568229695688
