ID	chrom	loc.start	loc.end	num.mark	seg.mean
C110_S110_R1_001	1	1311585	92362973	159	-0.325013174050246
C110_S110_R1_001	1	92950448	247759503	222	0.232678094894938
C110_S110_R1_001	2	1	41183790	76	-0.325013174050246
C110_S110_R1_001	2	41720797	86206895	82	0.232678094894938
C110_S110_R1_001	2	88405386	122619503	41	-0.325013174050246
C110_S110_R1_001	2	123173654	242467448	215	0.232678094894938
C110_S110_R1_001	3	1	59941676	109	0.232678094894938
C110_S110_R1_001	3	60461875	134720966	128	-0.325013174050246
C110_S110_R1_001	3	135270182	137601558	5	-1.27023487728218
C110_S110_R1_001	3	138160298	175974172	70	-0.325013174050246
C110_S110_R1_001	3	176517939	196668269	37	0.232678094894938
C110_S110_R1_001	4	1	81173810	138	0.232678094894938
C110_S110_R1_001	4	81718601	189744482	196	-0.325013174050246
C110_S110_R1_001	5	1	179547305	310	0.232678094894938
C110_S110_R1_001	6	1	27927264	50	-0.325013174050246
C110_S110_R1_001	6	28469863	32016222	7	-4.38175012059567
C110_S110_R1_001	6	32607657	55214223	42	-0.325013174050246
C110_S110_R1_001	6	55755409	74513133	26	0.232678094894938
C110_S110_R1_001	6	75112634	170375493	173	-0.325013174050246
C110_S110_R1_001	7	1	55930149	101	0.232678094894938
C110_S110_R1_001	7	62036924	142457952	131	-0.325013174050246
C110_S110_R1_001	7	143871295	158565265	25	0.232678094894938
C110_S110_R1_001	8	1	14877703	23	-1.27023487728218
C110_S110_R1_001	8	15408655	80727231	113	-0.325013174050246
C110_S110_R1_001	8	81300678	145702044	116	0.590535350068816
C110_S110_R1_001	9	1	3458580	7	0.232678094894938
C110_S110_R1_001	9	3998513	20526828	31	-1.27023487728218
C110_S110_R1_001	9	21070070	24398998	7	-4.38175012059567
C110_S110_R1_001	9	24951594	140478864	147	0.232678094894938
C110_S110_R1_001	10	1	134858998	222	0.232678094894938
C110_S110_R1_001	11	771006	80110217	129	0.232678094894938
C110_S110_R1_001	11	80657766	134397990	97	-0.325013174050246
C110_S110_R1_001	12	1	75146882	126	-0.325013174050246
C110_S110_R1_001	12	75680557	124149133	88	0.232678094894938
C110_S110_R1_001	12	124706998	132406160	15	-0.325013174050246
C110_S110_R1_001	13	19931343	114450206	173	-0.325013174050246
C110_S110_R1_001	14	20629256	45297707	45	0.232678094894938
C110_S110_R1_001	14	45863343	50329022	9	0.590535350068816
C110_S110_R1_001	14	50904965	58695233	15	0.966477030507576
C110_S110_R1_001	14	59253239	106688236	87	0.590535350068816
C110_S110_R1_001	15	23761619	58668396	56	-0.325013174050246
C110_S110_R1_001	15	59214759	74694598	29	0.232678094894938
C110_S110_R1_001	15	75278541	101845557	45	0.590535350068816
C110_S110_R1_001	16	1	34331545	44	-0.325013174050246
C110_S110_R1_001	16	46672397	52132081	11	0.232678094894938
C110_S110_R1_001	16	52658817	78081176	44	0.590535350068816
C110_S110_R1_001	16	78610925	89003458	20	-0.325013174050246
C110_S110_R1_001	17	1	80550637	124	0.232678094894938
C110_S110_R1_001	18	1	22348981	32	-0.325013174050246
C110_S110_R1_001	18	22870951	43245625	39	0.232678094894938
C110_S110_R1_001	18	43828107	77461193	63	-1.27023487728218
C110_S110_R1_001	19	868244	58504281	87	0.232678094894938
C110_S110_R1_001	20	1	24694435	46	0.232678094894938
C110_S110_R1_001	20	30090176	62347626	59	0.590535350068816
C110_S110_R1_001	21	15768033	47537225	59	-0.325013174050246
C110_S110_R1_001	22	17678039	50623271	54	-0.325013174050246
C110_S110_R1_001	23	1768812	71278181	111	-1.27023487728218
C110_S110_R1_001	23	72726490	103073022	44	-0.325013174050246
C110_S110_R1_001	23	103702507	108820245	10	0.232678094894938
C110_S110_R1_001	23	109391266	154520456	75	-1.27023487728218
C110_S110_R1_001	24	6953627	23115112	14	-4.38175012059567
