ID	chrom	loc.start	loc.end	num.mark	seg.mean
C103_S103_R1_001	1	1311585	26437155	41	-0.476238181157034
C103_S103_R1_001	1	27036862	90686521	115	0.491790121368134
C103_S103_R1_001	1	91222129	118258221	48	-0.476238181157034
C103_S103_R1_001	1	118799868	152006355	7	1.0036733233381
C103_S103_R1_001	1	152585763	181307163	52	0.491790121368134
C103_S103_R1_001	1	181825874	185672952	8	1.0036733233381
C103_S103_R1_001	1	186217267	200867376	28	0.491790121368134
C103_S103_R1_001	1	201400508	215199455	24	0.0682587785564985
C103_S103_R1_001	1	215740044	221665671	12	0.491790121368134
C103_S103_R1_001	1	222196519	241312132	35	0.0682587785564985
C103_S103_R1_001	1	241849299	247759503	11	0.491790121368134
C103_S103_R1_001	2	1	12580926	24	0.491790121368134
C103_S103_R1_001	2	13118271	23444647	20	0.0682587785564985
C103_S103_R1_001	2	23975939	34013728	19	-0.476238181157034
C103_S103_R1_001	2	34562327	42823766	16	0.0682587785564985
C103_S103_R1_001	2	43384530	99408976	84	0.491790121368134
C103_S103_R1_001	2	99997036	108232722	16	0.0682587785564985
C103_S103_R1_001	2	108854962	133530935	36	-0.476238181157034
C103_S103_R1_001	2	134055877	139567408	11	-1.45492917638575
C103_S103_R1_001	2	140098260	149687735	19	-0.476238181157034
C103_S103_R1_001	2	150319067	206250058	103	0.0682587785564985
C103_S103_R1_001	2	206774581	242467448	66	-0.476238181157034
C103_S103_R1_001	3	1	17630799	33	0.491790121368134
C103_S103_R1_001	3	18186042	29211412	21	-0.476238181157034
C103_S103_R1_001	3	29739813	53291879	43	0.0682587785564985
C103_S103_R1_001	3	53846527	62101001	16	-0.476238181157034
C103_S103_R1_001	3	62620930	73544172	21	0.0682587785564985
C103_S103_R1_001	3	74073550	78756927	8	-0.476238181157034
C103_S103_R1_001	3	79298543	122912900	74	0.0682587785564985
C103_S103_R1_001	3	123447147	130849569	14	-0.476238181157034
C103_S103_R1_001	3	131406293	137601558	12	0.491790121368134
C103_S103_R1_001	3	138160298	196668269	107	-1.45492917638575
C103_S103_R1_001	4	1	55803062	93	0.491790121368134
C103_S103_R1_001	4	56364845	66929347	20	1.0036733233381
C103_S103_R1_001	4	67478681	189744482	221	-0.476238181157034
C103_S103_R1_001	5	1	33147155	61	0.491790121368134
C103_S103_R1_001	5	34482557	40577297	12	1.39942806568969
C103_S103_R1_001	5	41151675	45680720	9	0.491790121368134
C103_S103_R1_001	5	50020331	54994232	10	-1.45492917638575
C103_S103_R1_001	5	55571516	73955082	30	-0.476238181157034
C103_S103_R1_001	5	74532402	77921901	7	0.0682587785564985
C103_S103_R1_001	5	78505561	139392073	111	-0.476238181157034
C103_S103_R1_001	5	139952820	152597578	24	0.491790121368134
C103_S103_R1_001	5	153153522	161421349	16	-0.476238181157034
C103_S103_R1_001	5	161967363	165776438	8	-4.95907356102271
C103_S103_R1_001	5	166318902	179547305	22	0.0682587785564985
C103_S103_R1_001	6	1	27927264	50	-0.476238181157034
C103_S103_R1_001	6	28469863	32607657	8	-4.95907356102271
C103_S103_R1_001	6	33153441	72800703	64	-0.476238181157034
C103_S103_R1_001	6	73353172	120272078	85	0.491790121368134
C103_S103_R1_001	6	120820717	129011973	16	1.0036733233381
C103_S103_R1_001	6	129570495	150900654	40	0.0682587785564985
C103_S103_R1_001	6	151472297	170375493	35	-0.476238181157034
C103_S103_R1_001	7	1	7846728	14	1.0036733233381
C103_S103_R1_001	7	8382711	23593213	29	0.491790121368134
C103_S103_R1_001	7	24178218	50883903	49	-0.476238181157034
C103_S103_R1_001	7	51428194	65386911	12	0.491790121368134
C103_S103_R1_001	7	66845457	70761300	8	-0.476238181157034
C103_S103_R1_001	7	71326722	127681177	94	0.491790121368134
C103_S103_R1_001	7	128340301	150981728	38	0.0682587785564985
C103_S103_R1_001	7	151523039	158565265	13	0.491790121368134
C103_S103_R1_001	8	1	19696657	32	0.491790121368134
C103_S103_R1_001	8	20246263	42760788	42	-0.476238181157034
C103_S103_R1_001	8	47015963	73648398	49	0.491790121368134
C103_S103_R1_001	8	74204841	113437515	71	-0.476238181157034
C103_S103_R1_001	8	113967187	123745296	19	1.39942806568969
C103_S103_R1_001	8	124292987	136202899	23	1.0036733233381
C103_S103_R1_001	8	136731548	145702044	16	1.60948972837392
C103_S103_R1_001	9	1	6268865	12	-0.476238181157034
C103_S103_R1_001	9	6879323	25501683	35	-1.45492917638575
C103_S103_R1_001	9	26039434	29857559	8	-0.476238181157034
C103_S103_R1_001	9	30391945	96760182	59	0.491790121368134
C103_S103_R1_001	9	97458483	109225732	22	-0.476238181157034
C103_S103_R1_001	9	109775788	140478864	56	0.0682587785564985
C103_S103_R1_001	10	1	17151643	32	-1.45492917638575
C103_S103_R1_001	10	18687082	31050363	23	0.0682587785564985
C103_S103_R1_001	10	31603420	37875632	12	-0.476238181157034
C103_S103_R1_001	10	42778885	82121594	61	0.491790121368134
C103_S103_R1_001	10	82692095	88123029	11	0.0682587785564985
C103_S103_R1_001	10	89574981	104790478	28	-0.476238181157034
C103_S103_R1_001	10	105376045	110203783	10	0.0682587785564985
C103_S103_R1_001	10	110743804	119445450	17	0.491790121368134
C103_S103_R1_001	10	119969689	129445618	18	0.0682587785564985
C103_S103_R1_001	10	129981560	134858998	10	1.0036733233381
C103_S103_R1_001	11	771006	18248694	31	-0.476238181157034
C103_S103_R1_001	11	18834143	34165592	29	0.0682587785564985
C103_S103_R1_001	11	34700532	67445664	47	0.491790121368134
C103_S103_R1_001	11	68193482	81714651	25	-0.476238181157034
C103_S103_R1_001	11	82265503	84981535	6	0.491790121368134
C103_S103_R1_001	11	85559402	134397990	88	-0.476238181157034
C103_S103_R1_001	12	1	12393572	21	0.491790121368134
C103_S103_R1_001	12	12969212	34110739	39	0.0682587785564985
C103_S103_R1_001	12	38434230	66892054	51	-0.476238181157034
C103_S103_R1_001	12	67428309	82229417	28	0.491790121368134
C103_S103_R1_001	12	82781314	115485969	60	-0.476238181157034
C103_S103_R1_001	12	116014939	132406160	30	0.0682587785564985
C103_S103_R1_001	13	19931343	64086026	80	-1.45492917638575
C103_S103_R1_001	13	64685266	67866605	7	-4.95907356102271
C103_S103_R1_001	13	68406361	85551562	33	-1.45492917638575
C103_S103_R1_001	13	86085159	99151326	25	-0.476238181157034
C103_S103_R1_001	13	99693434	106658391	14	1.0036733233381
C103_S103_R1_001	13	107184147	114450206	14	-0.476238181157034
C103_S103_R1_001	14	20629256	34603334	26	0.0682587785564985
C103_S103_R1_001	14	35236793	106688236	130	-0.476238181157034
C103_S103_R1_001	15	23761619	67517568	72	0.491790121368134
C103_S103_R1_001	15	68070198	83901414	27	-0.476238181157034
C103_S103_R1_001	15	85302702	101845557	31	0.491790121368134
C103_S103_R1_001	16	1	89003458	119	-0.476238181157034
C103_S103_R1_001	17	1	12921566	23	0.0682587785564985
C103_S103_R1_001	17	13460781	80550637	101	-0.476238181157034
C103_S103_R1_001	18	1	23407454	34	-0.476238181157034
C103_S103_R1_001	18	23961851	38456788	28	0.491790121368134
C103_S103_R1_001	18	38973382	77461193	72	-0.476238181157034
C103_S103_R1_001	19	868244	52269592	78	-0.476238181157034
C103_S103_R1_001	19	52843944	58504281	9	0.491790121368134
C103_S103_R1_001	20	1	3411346	7	0.491790121368134
C103_S103_R1_001	20	3990525	24694435	39	-0.476238181157034
C103_S103_R1_001	20	30090176	34750683	9	0.491790121368134
C103_S103_R1_001	20	35374951	46370016	21	-0.476238181157034
C103_S103_R1_001	20	46942664	62347626	29	0.491790121368134
C103_S103_R1_001	21	15768033	38727914	43	0.491790121368134
C103_S103_R1_001	21	39259148	47537225	16	-0.476238181157034
C103_S103_R1_001	22	17678039	36066240	28	-0.476238181157034
C103_S103_R1_001	22	36629805	50623271	26	0.0682587785564985
C103_S103_R1_001	23	1768812	33736140	58	-0.476238181157034
C103_S103_R1_001	23	34275943	83583492	72	0.491790121368134
C103_S103_R1_001	23	84148360	94259121	11	-0.476238181157034
C103_S103_R1_001	23	94805311	101923192	12	0.491790121368134
C103_S103_R1_001	23	102515343	149518455	81	0.0682587785564985
C103_S103_R1_001	23	150053486	154520456	6	1.0036733233381
C103_S103_R1_001	24	6953627	23115112	14	-4.95907356102271
