ID	chrom	loc.start	loc.end	num.mark	seg.mean
C105_S105_R1_001	1	1311585	92362973	159	-0.278330668766289
C105_S105_R1_001	1	92950448	247759503	222	0.263091987669824
C105_S105_R1_001	2	1	40112881	74	-0.278330668766289
C105_S105_R1_001	2	40653941	86206895	84	0.263091987669824
C105_S105_R1_001	2	88405386	122055360	40	-0.278330668766289
C105_S105_R1_001	2	122619503	242467448	216	0.263091987669824
C105_S105_R1_001	3	1	59941676	109	0.263091987669824
C105_S105_R1_001	3	60461875	134720966	128	-0.278330668766289
C105_S105_R1_001	3	135270182	137601558	5	-1.24011856846662
C105_S105_R1_001	3	138160298	176517939	71	-0.278330668766289
C105_S105_R1_001	3	177095083	196668269	36	0.263091987669824
C105_S105_R1_001	4	1	43938873	79	-0.278330668766289
C105_S105_R1_001	4	44473887	81718601	60	0.263091987669824
C105_S105_R1_001	4	82272072	189744482	195	-0.278330668766289
C105_S105_R1_001	5	1	179547305	310	0.263091987669824
C105_S105_R1_001	6	1	27927264	50	-0.278330668766289
C105_S105_R1_001	6	28469863	32607657	8	-4.18138308564341
C105_S105_R1_001	6	33153441	42547706	18	0.263091987669824
C105_S105_R1_001	6	43148010	55755409	24	-0.278330668766289
C105_S105_R1_001	6	56292804	74513133	25	0.263091987669824
C105_S105_R1_001	6	75112634	170375493	173	-0.278330668766289
C105_S105_R1_001	7	1	34696643	63	-0.278330668766289
C105_S105_R1_001	7	35395175	62036924	39	0.263091987669824
C105_S105_R1_001	7	63788432	142457952	130	-0.278330668766289
C105_S105_R1_001	7	143871295	158565265	25	0.263091987669824
C105_S105_R1_001	8	1	14877703	23	-1.24011856846662
C105_S105_R1_001	8	15408655	100359897	147	-0.278330668766289
C105_S105_R1_001	8	100921152	112899521	23	0.263091987669824
C105_S105_R1_001	8	113437515	115585705	5	-1.24011856846662
C105_S105_R1_001	8	116126931	145702044	54	0.263091987669824
C105_S105_R1_001	9	1	2920658	6	0.263091987669824
C105_S105_R1_001	9	3458580	16107039	24	-1.24011856846662
C105_S105_R1_001	9	16635877	24398998	15	-4.18138308564341
C105_S105_R1_001	9	24951594	140478864	147	0.263091987669824
C105_S105_R1_001	10	1	134858998	222	0.263091987669824
C105_S105_R1_001	11	771006	80110217	129	0.263091987669824
C105_S105_R1_001	11	80657766	134397990	97	-0.278330668766289
C105_S105_R1_001	12	1	132406160	229	-0.278330668766289
C105_S105_R1_001	13	19931343	77482881	105	-0.278330668766289
C105_S105_R1_001	13	78020482	114450206	68	0.263091987669824
C105_S105_R1_001	14	20629256	45863343	46	0.263091987669824
C105_S105_R1_001	14	46438896	50904965	9	0.616206819209263
C105_S105_R1_001	14	51457910	57553697	12	0.987352433498817
C105_S105_R1_001	14	58127394	106688236	89	0.616206819209263
C105_S105_R1_001	15	23761619	101845557	130	0.263091987669824
C105_S105_R1_001	16	1	52132081	55	-0.278330668766289
C105_S105_R1_001	16	52658817	89003458	64	0.263091987669824
C105_S105_R1_001	17	1	80550637	124	0.263091987669824
C105_S105_R1_001	18	1	21793222	31	-0.278330668766289
C105_S105_R1_001	18	22348981	43245625	40	0.263091987669824
C105_S105_R1_001	18	43828107	77461193	63	-1.24011856846662
C105_S105_R1_001	19	868244	58504281	87	0.263091987669824
C105_S105_R1_001	20	1	24694435	46	0.263091987669824
C105_S105_R1_001	20	30090176	62347626	59	0.616206819209263
C105_S105_R1_001	21	15768033	47537225	59	-0.278330668766289
C105_S105_R1_001	22	17678039	50623271	54	-0.278330668766289
C105_S105_R1_001	23	1768812	71278181	111	-1.24011856846662
C105_S105_R1_001	23	72726490	103073022	44	-0.278330668766289
C105_S105_R1_001	23	103702507	108820245	10	0.263091987669824
C105_S105_R1_001	23	109391266	154520456	75	-1.24011856846662
C105_S105_R1_001	24	6953627	23115112	14	-4.18138308564341
