ID	chrom	loc.start	loc.end	num.mark	seg.mean
C101_S101_R1_001	1	1311585	26437155	41	-0.549820458942242
C101_S101_R1_001	1	27036862	90686521	115	0.412983674602085
C101_S101_R1_001	1	91222129	118258221	48	-0.610788769520489
C101_S101_R1_001	1	118799868	152006355	7	0.942713279168608
C101_S101_R1_001	1	152585763	181307163	52	0.412983674602085
C101_S101_R1_001	1	181825874	185672952	8	0.942713279168608
C101_S101_R1_001	1	186217267	235250395	88	0.412983674602085
C101_S101_R1_001	1	235843117	238061576	5	0.942713279168608
C101_S101_R1_001	1	238606393	247759503	17	0.412983674602085
C101_S101_R1_001	2	1	12580926	24	0.942713279168608
C101_S101_R1_001	2	13118271	23444647	20	0.349992541277635
C101_S101_R1_001	2	23975939	34013728	19	-0.610788769520489
C101_S101_R1_001	2	34562327	38431249	8	0.349992541277635
C101_S101_R1_001	2	39004173	57582573	35	0.942713279168608
C101_S101_R1_001	2	58122662	68065639	19	0.349992541277635
C101_S101_R1_001	2	68609190	70833313	5	-0.610788769520489
C101_S101_R1_001	2	71415914	132906953	84	0.349992541277635
C101_S101_R1_001	2	133530935	242467448	200	-0.549820458942242
C101_S101_R1_001	3	1	17630799	33	0.349992541277635
C101_S101_R1_001	3	18186042	61570628	79	-0.549820458942242
C101_S101_R1_001	3	62101001	73544172	22	0.349992541277635
C101_S101_R1_001	3	74073550	78756927	8	-0.549820458942242
C101_S101_R1_001	3	79298543	122912900	74	0.412983674602085
C101_S101_R1_001	3	123447147	131406293	15	-0.549820458942242
C101_S101_R1_001	3	131954826	137601558	11	0.412983674602085
C101_S101_R1_001	3	138160298	196668269	107	-0.549820458942242
C101_S101_R1_001	4	1	55803062	93	0.412983674602085
C101_S101_R1_001	4	56364845	66929347	20	0.942713279168608
C101_S101_R1_001	4	67478681	105140502	68	-0.549820458942242
C101_S101_R1_001	4	105684231	118911033	25	0.412983674602085
C101_S101_R1_001	4	119625534	136381297	31	-0.549820458942242
C101_S101_R1_001	4	136913106	152530253	29	0.412983674602085
C101_S101_R1_001	4	153057059	160681833	15	-0.409746844276157
C101_S101_R1_001	4	161245070	163400709	5	-3.09359932129348
C101_S101_R1_001	4	163942886	186395573	42	-0.610788769520489
C101_S101_R1_001	4	186928448	189744482	6	0.942713279168608
C101_S101_R1_001	5	1	45680720	82	0.488734556722778
C101_S101_R1_001	5	50020331	139392073	158	-0.549820458942242
C101_S101_R1_001	5	139952820	165776438	48	-5.4052287475119
C101_S101_R1_001	5	166318902	179547305	22	0.942713279168608
C101_S101_R1_001	6	1	27927264	50	-0.610788769520489
C101_S101_R1_001	6	28469863	32607657	8	-3.09359932129348
C101_S101_R1_001	6	33153441	72800703	64	-0.610788769520489
C101_S101_R1_001	6	73353172	121970757	88	0.349992541277635
C101_S101_R1_001	6	122508467	129011973	13	0.942713279168608
C101_S101_R1_001	6	129570495	150900654	40	0.349992541277635
C101_S101_R1_001	6	151472297	170375493	35	-0.549820458942242
C101_S101_R1_001	7	1	23012939	42	0.412983674602085
C101_S101_R1_001	7	23593213	51428194	51	-0.549820458942242
C101_S101_R1_001	7	52026899	65386911	11	0.488734556722778
C101_S101_R1_001	7	66845457	70761300	8	-0.409746844276157
C101_S101_R1_001	7	71326722	158565265	145	0.412983674602085
C101_S101_R1_001	8	1	19696657	32	0.349992541277635
C101_S101_R1_001	8	20246263	42760788	42	-0.549820458942242
C101_S101_R1_001	8	47015963	73648398	49	0.349992541277635
C101_S101_R1_001	8	74204841	113437515	71	-0.549820458942242
C101_S101_R1_001	8	113967187	123745296	19	1.35395938360043
C101_S101_R1_001	8	124292987	136202899	23	0.942713279168608
C101_S101_R1_001	8	136731548	145702044	16	1.35395938360043
C101_S101_R1_001	9	1	6268865	12	0.412983674602085
C101_S101_R1_001	9	6879323	29857559	43	-0.610788769520489
C101_S101_R1_001	9	30391945	96760182	59	0.412983674602085
C101_S101_R1_001	9	97458483	109225732	22	-0.549820458942242
C101_S101_R1_001	9	109775788	140478864	56	0.412983674602085
C101_S101_R1_001	10	1	17151643	32	-0.610788769520489
C101_S101_R1_001	10	18687082	31050363	23	0.412983674602085
C101_S101_R1_001	10	31603420	37875632	12	-0.610788769520489
C101_S101_R1_001	10	42778885	82121594	61	0.412983674602085
C101_S101_R1_001	10	82692095	110203783	49	-0.549820458942242
C101_S101_R1_001	10	110743804	119445450	17	0.349992541277635
C101_S101_R1_001	10	119969689	130504822	20	-0.549820458942242
C101_S101_R1_001	10	131019795	134858998	8	0.942713279168608
C101_S101_R1_001	11	771006	35789745	63	-0.549820458942242
