ID	chrom	loc.start	loc.end	num.mark	seg.mean
C107_S107_R1_001	1	1311585	92362973	159	-0.265453591517976
C107_S107_R1_001	1	92950448	247759503	222	0.287966626195867
C107_S107_R1_001	2	1	41183790	76	-0.265453591517976
C107_S107_R1_001	2	41720797	86206895	82	0.287966626195867
C107_S107_R1_001	2	88405386	122055360	40	-0.265453591517976
C107_S107_R1_001	2	122619503	242467448	216	0.287966626195867
C107_S107_R1_001	3	1	59941676	109	0.287966626195867
C107_S107_R1_001	3	60461875	134720966	128	-0.265453591517976
C107_S107_R1_001	3	135270182	137601558	5	-1.21301570967067
C107_S107_R1_001	3	138160298	175974172	70	-0.265453591517976
C107_S107_R1_001	3	176517939	196668269	37	0.287966626195867
C107_S107_R1_001	4	1	81718601	139	0.287966626195867
C107_S107_R1_001	4	82272072	189744482	195	-0.265453591517976
C107_S107_R1_001	5	1	179547305	310	0.287966626195867
C107_S107_R1_001	6	1	27927264	50	-0.265453591517976
C107_S107_R1_001	6	28469863	32607657	8	-4.4098093083935
C107_S107_R1_001	6	33153441	55755409	42	-0.265453591517976
C107_S107_R1_001	6	56292804	74513133	25	0.287966626195867
C107_S107_R1_001	6	75112634	170375493	173	-0.265453591517976
C107_S107_R1_001	7	1	30747064	56	-1.21301570967067
C107_S107_R1_001	7	31268858	45353138	26	-0.265453591517976
C107_S107_R1_001	7	45981772	62036924	20	-1.21301570967067
C107_S107_R1_001	7	63788432	136131028	119	-0.265453591517976
C107_S107_R1_001	7	136682697	144605062	13	-1.21301570967067
C107_S107_R1_001	7	145156715	158565265	23	0.287966626195867
C107_S107_R1_001	8	1	14877703	23	-1.21301570967067
C107_S107_R1_001	8	15408655	99791790	146	-0.265453591517976
C107_S107_R1_001	8	100359897	145702044	83	0.287966626195867
C107_S107_R1_001	9	1	20526828	38	-1.21301570967067
C107_S107_R1_001	9	21070070	24398998	7	-4.4098093083935
C107_S107_R1_001	9	24951594	140478864	147	0.287966626195867
C107_S107_R1_001	10	1	5549152	11	-0.265453591517976
C107_S107_R1_001	10	6100834	59217188	77	0.287966626195867
C107_S107_R1_001	10	59768237	64091317	9	-0.265453591517976
C107_S107_R1_001	10	64633134	134858998	125	0.287966626195867
C107_S107_R1_001	11	771006	80110217	129	0.287966626195867
C107_S107_R1_001	11	80657766	134397990	97	-0.265453591517976
C107_S107_R1_001	12	1	75680557	127	-0.265453591517976
C107_S107_R1_001	12	76228297	124149133	87	0.287966626195867
C107_S107_R1_001	12	124706998	132406160	15	-0.265453591517976
C107_S107_R1_001	13	19931343	114450206	173	-0.265453591517976
C107_S107_R1_001	14	20629256	41440873	38	0.287966626195867
C107_S107_R1_001	14	41983633	45863343	8	-0.265453591517976
C107_S107_R1_001	14	46438896	50904965	9	0.287966626195867
C107_S107_R1_001	14	51457910	106688236	101	0.624481612175665
C107_S107_R1_001	15	23761619	101845557	130	0.287966626195867
C107_S107_R1_001	16	1	52132081	55	-0.265453591517976
C107_S107_R1_001	16	52658817	89003458	64	0.287966626195867
C107_S107_R1_001	17	1	25998221	34	0.287966626195867
C107_S107_R1_001	17	26570958	39808094	21	-0.265453591517976
C107_S107_R1_001	17	40399800	76467170	62	0.287966626195867
C107_S107_R1_001	17	77029939	80550637	7	-0.265453591517976
C107_S107_R1_001	18	1	43245625	71	-0.265453591517976
C107_S107_R1_001	18	43828107	77461193	63	-1.21301570967067
C107_S107_R1_001	19	868244	23949726	38	0.287966626195867
C107_S107_R1_001	19	28328978	32649756	9	-0.265453591517976
C107_S107_R1_001	19	33226028	58504281	40	0.287966626195867
C107_S107_R1_001	20	1	24694435	46	0.287966626195867
C107_S107_R1_001	20	30090176	62347626	59	0.624481612175665
C107_S107_R1_001	21	15768033	47537225	59	-0.265453591517976
C107_S107_R1_001	22	17678039	50623271	54	-0.265453591517976
C107_S107_R1_001	23	1768812	71278181	111	-1.21301570967067
C107_S107_R1_001	23	72726490	103073022	44	-0.265453591517976
C107_S107_R1_001	23	103702507	108820245	10	0.287966626195867
C107_S107_R1_001	23	109391266	154520456	75	-1.21301570967067
C107_S107_R1_001	24	6953627	23115112	14	-4.4098093083935
